subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
Subject176,915subject23,bam,asee_shstep9.wav,step09,8,1,Early,1,1249,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep9.wav,step09,10,2,Early,1,1034,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep9.wav,step09,18,3,Early,1,489,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep9.wav,step09,22,4,Early,1,485,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep9.wav,step09,24,5,Early,0,1044,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep9.wav,step09,31,6,Late,1,637,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep9.wav,step09,35,7,Late,1,997,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,48,5,Early,0,838,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,53,6,Late,0,879,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,60,7,Late,0,775,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,63,8,Late,0,870,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,67,9,Late,0,817,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,69,10,Late,0,783,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,32,4,Early,0,810,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,36,5,Early,0,949,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,39,6,Late,0,777,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,45,7,Late,0,835,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,54,8,Late,0,821,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,56,9,Late,0,728,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,68,10,Late,0,807,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep11.wav,step11,58,8,Late,0,1026,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep11.wav,step11,62,9,Late,0,556,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep11.wav,step11,65,10,Late,1,1121,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,9,1,Early,0,845,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,11,2,Early,0,1012,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep13.wav,step13,23,3,Early,0,730,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,40,7,Late,0,720,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,44,8,Late,0,749,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,50,9,Late,0,818,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,57,10,Late,0,715,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,25,1,Early,0,838,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,27,2,Early,0,816,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,29,3,Early,0,596,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,1,1,Early,0,924,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,3,2,Early,0,760,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,7,3,Early,0,746,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,13,4,Early,0,2117,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,19,5,Early,0,795,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep15.wav,step15,30,6,Late,0,732,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject176,915subject23,bam,asee_shstep17.wav,step17,47,4,Early,0,806,Male,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject177,915subject278,abm,asee_shstep13.wav,step13,24,4,Early,0,1737,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,35,5,Early,0,813,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,39,6,Late,0,642,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,48,8,Late,0,1361,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,66,9,Late,0,1400,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,68,10,Late,0,1363,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,47,7,Late,0,1041,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,37,8,Late,0,769,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,52,9,Late,0,551,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,62,10,Late,0,3229,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,0,1,Early,0,5947,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,15,2,Early,0,679,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep13.wav,step13,22,3,Early,0,622,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,3,1,Early,1,4570,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,9,2,Early,1,1381,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,18,3,Early,1,901,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,21,4,Early,1,839,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,29,5,Early,1,822,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,44,6,Late,1,682,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,46,7,Late,1,1191,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,8,1,Early,0,1328,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,23,2,Early,0,924,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,26,3,Early,0,1328,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,28,4,Early,0,766,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,32,5,Early,0,1156,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,50,6,Late,0,657,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,53,7,Late,0,803,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,57,8,Late,0,662,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,61,9,Late,0,1068,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep15.wav,step15,65,10,Late,0,1255,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,7,1,Early,0,1331,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,13,2,Early,0,940,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,20,3,Early,0,890,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,38,4,Early,0,1158,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,42,5,Early,0,649,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,43,6,Late,0,1043,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,45,7,Late,0,1847,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,58,8,Late,0,521,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,60,9,Late,1,595,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep17.wav,step17,63,10,Late,0,901,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,34,8,Late,1,7668,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,41,9,Late,1,788,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,56,10,Late,1,735,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,5,1,Early,0,1324,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,16,2,Early,1,2343,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,17,3,Early,0,1260,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,30,4,Early,0,4025,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,31,5,Early,1,3233,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,33,6,Late,0,1237,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep11.wav,step11,36,7,Late,0,1516,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,4,1,Early,1,4668,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,10,2,Early,1,868,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,14,3,Early,1,706,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,27,4,Early,1,1128,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,40,5,Early,1,2030,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,49,6,Late,1,754,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,51,7,Late,1,749,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,54,8,Late,1,729,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,55,9,Late,1,772,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep7.wav,step07,59,10,Late,1,609,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,64,8,Late,1,760,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,67,9,Late,1,827,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep5.wav,step05,69,10,Late,1,891,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,11,4,Early,1,1486,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,12,5,Early,1,1230,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,19,6,Late,0,844,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,25,7,Late,0,825,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,6,3,Early,0,1768,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,1,1,Early,0,2992,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject177,915subject278,abm,asee_shstep9.wav,step09,2,2,Early,0,1197,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject178,915subject345,bbm,asee_shstep7.wav,step07,42,6,Late,1,834,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,34,5,Early,1,1088,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,64,10,Late,1,847,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,49,7,Late,1,768,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,53,8,Late,1,477,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,58,9,Late,1,647,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,2,1,Early,1,1046,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,3,2,Early,1,796,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,26,3,Early,1,747,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep7.wav,step07,27,4,Early,1,843,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,5,1,Early,1,832,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,8,2,Early,1,789,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,22,3,Early,1,869,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,35,4,Early,1,719,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,36,5,Early,1,623,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,38,6,Late,1,588,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,51,7,Late,1,634,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,52,8,Late,1,638,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,59,9,Late,1,663,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep5.wav,step05,67,10,Late,1,737,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,66,10,Late,0,884,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,16,1,Early,0,899,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,19,2,Early,0,725,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,31,3,Early,0,930,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,33,4,Early,0,666,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,40,5,Early,0,884,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,47,6,Late,0,1891,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,48,7,Late,0,771,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,50,8,Late,0,682,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,55,9,Late,0,881,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep15.wav,step15,63,10,Late,0,900,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,12,1,Early,0,1287,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,13,2,Early,0,838,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,24,3,Early,1,655,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,37,4,Early,1,577,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,45,5,Early,0,4244,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,56,6,Late,1,741,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,62,7,Late,0,965,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,65,8,Late,1,1151,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,68,9,Late,1,546,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep9.wav,step09,69,10,Late,1,640,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,4,1,Early,1,1246,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,9,2,Early,0,1047,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,10,3,Early,0,1158,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,15,4,Early,0,834,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,20,5,Early,0,637,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,23,6,Late,1,822,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,32,7,Late,0,804,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,39,8,Late,1,758,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,41,9,Late,0,781,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep11.wav,step11,44,10,Late,1,1068,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,7,1,Early,0,774,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,18,2,Early,0,728,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,21,3,Early,0,664,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,25,4,Early,1,493,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,28,5,Early,1,1181,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,29,6,Late,1,867,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,30,7,Late,0,1310,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,46,8,Late,0,870,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep13.wav,step13,61,9,Late,0,789,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,6,3,Early,0,812,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,11,4,Early,0,843,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,14,5,Early,0,808,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,17,6,Late,0,725,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,43,7,Late,0,790,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,54,8,Late,1,446,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,57,9,Late,0,789,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,60,10,Late,0,654,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,1,2,Early,0,714,Female,yes,english,Laptop/pc speakers
Subject178,915subject345,bbm,asee_shstep17.wav,step17,0,1,Early,0,1110,Female,yes,english,Laptop/pc speakers
Subject179,915subject359,abm,asee_shstep9.wav,step09,66,10,Late,0,778,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep11.wav,step11,18,1,Early,0,827,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,64,9,Late,1,586,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,8,1,Early,0,935,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,9,2,Early,0,753,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,12,3,Early,0,590,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,37,4,Early,1,641,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,43,5,Early,1,591,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,47,6,Late,1,628,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,55,7,Late,1,622,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep9.wav,step09,57,8,Late,1,587,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,6,2,Early,0,570,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,17,3,Early,0,742,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,32,4,Early,0,591,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,33,5,Early,0,531,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,49,6,Late,0,530,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,50,7,Late,0,611,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,53,8,Late,0,744,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,60,9,Late,0,630,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep13.wav,step13,63,10,Late,0,606,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,0,1,Early,0,2430,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,4,2,Early,0,683,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,10,3,Early,0,758,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,11,4,Early,0,590,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,14,5,Early,0,525,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,27,6,Late,0,562,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,34,7,Late,0,603,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,51,8,Late,0,451,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,62,9,Late,0,554,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep15.wav,step15,68,10,Late,0,550,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep17.wav,step17,5,1,Early,0,731,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep17.wav,step17,13,2,Early,0,570,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep17.wav,step17,15,3,Early,0,576,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep17.wav,step17,25,4,Early,0,722,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject179,915subject359,abm,asee_shstep17.wav,step17,30,5,Early,0,563,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
