subject,condition,audio,step,sAnswer,rt,stepRepetition,trial
ABM34,ABM,asee_shstep15,15,0,650,9,4
ABM34,ABM,asee_shstep17,17,0,610,9,2
ABM34,ABM,asee_shstep05,5,1,729,10,1
ABM34,ABM,asee_shstep07,7,1,878,10,2
ABM34,ABM,asee_shstep09,9,1,603,10,4
ABM34,ABM,asee_shstep11,11,1,715,10,0
ABM34,ABM,asee_shstep13,13,1,845,10,5
ABM34,ABM,asee_shstep15,15,0,772,10,6
ABM34,ABM,asee_shstep17,17,0,684,10,3
ABM35,ABM,asee_shstep05,5,0,751,1,2
ABM35,ABM,asee_shstep07,7,0,1021,1,5
ABM35,ABM,asee_shstep09,9,0,4244,1,4
ABM35,ABM,asee_shstep11,11,1,1049,1,3
ABM35,ABM,asee_shstep13,13,3,335,1,1
ABM35,ABM,asee_shstep15,15,0,2167,1,6
ABM35,ABM,asee_shstep17,17,3,1441,1,0
ABM35,ABM,asee_shstep05,5,1,1374,2,3
ABM35,ABM,asee_shstep07,7,1,448,2,1
ABM35,ABM,asee_shstep09,9,0,435,2,5
ABM35,ABM,asee_shstep11,11,3,1048,2,6
ABM35,ABM,asee_shstep13,13,0,1208,2,2
ABM35,ABM,asee_shstep15,15,NA,0,2,4
ABM35,ABM,asee_shstep17,17,NA,0,2,0
ABM35,ABM,asee_shstep05,5,0,1457,3,1
ABM35,ABM,asee_shstep07,7,1,1344,3,2
ABM35,ABM,asee_shstep09,9,0,1180,3,3
ABM35,ABM,asee_shstep11,11,3,788,3,0
ABM35,ABM,asee_shstep13,13,0,976,3,5
ABM35,ABM,asee_shstep15,15,0,1326,3,6
ABM35,ABM,asee_shstep17,17,0,1168,3,4
ABM35,ABM,asee_shstep05,5,0,1028,4,2
ABM35,ABM,asee_shstep07,7,0,913,4,1
ABM35,ABM,asee_shstep09,9,0,1003,4,5
ABM35,ABM,asee_shstep11,11,0,711,4,0
ABM35,ABM,asee_shstep13,13,0,1375,4,4
ABM35,ABM,asee_shstep15,15,0,590,4,6
ABM35,ABM,asee_shstep17,17,0,922,4,3
ABM35,ABM,asee_shstep05,5,1,2249,5,1
ABM35,ABM,asee_shstep07,7,0,637,5,0
ABM35,ABM,asee_shstep09,9,0,375,5,2
ABM35,ABM,asee_shstep11,11,0,1038,5,4
ABM35,ABM,asee_shstep13,13,1,648,5,5
ABM35,ABM,asee_shstep15,15,0,647,5,6
ABM35,ABM,asee_shstep17,17,0,1362,5,3
ABM35,ABM,asee_shstep05,5,0,319,6,1
ABM35,ABM,asee_shstep07,7,0,328,6,0
ABM35,ABM,asee_shstep09,9,0,1443,6,3
ABM35,ABM,asee_shstep11,11,0,6,6,4
ABM35,ABM,asee_shstep13,13,1,421,6,6
ABM35,ABM,asee_shstep15,15,1,109,6,5
ABM35,ABM,asee_shstep17,17,1,452,6,2
ABM35,ABM,asee_shstep05,5,0,526,7,2
ABM35,ABM,asee_shstep07,7,0,662,7,4
ABM35,ABM,asee_shstep09,9,1,826,7,3
ABM35,ABM,asee_shstep11,11,0,503,7,6
ABM35,ABM,asee_shstep13,13,1,549,7,1
ABM35,ABM,asee_shstep15,15,0,195,7,0
ABM35,ABM,asee_shstep17,17,0,346,7,5
ABM35,ABM,asee_shstep05,5,0,688,8,0
ABM35,ABM,asee_shstep07,7,0,1082,8,4
ABM35,ABM,asee_shstep09,9,0,1055,8,6
ABM35,ABM,asee_shstep11,11,0,726,8,3
ABM35,ABM,asee_shstep13,13,0,1502,8,1
ABM35,ABM,asee_shstep15,15,1,1142,8,5
ABM35,ABM,asee_shstep17,17,0,1014,8,2
ABM35,ABM,asee_shstep05,5,0,2292,9,3
ABM35,ABM,asee_shstep07,7,0,745,9,2
ABM35,ABM,asee_shstep09,9,1,735,9,5
ABM35,ABM,asee_shstep11,11,0,1161,9,4
ABM35,ABM,asee_shstep13,13,0,1119,9,6
ABM35,ABM,asee_shstep15,15,3,644,9,1
ABM35,ABM,asee_shstep17,17,NA,0,9,0
ABM35,ABM,asee_shstep05,5,0,4009,10,5
ABM35,ABM,asee_shstep07,7,0,1441,10,0
ABM35,ABM,asee_shstep09,9,0,1012,10,1
ABM35,ABM,asee_shstep11,11,0,798,10,3
ABM35,ABM,asee_shstep13,13,NA,0,10,2
ABM35,ABM,asee_shstep15,15,3,1014,10,6
ABM35,ABM,asee_shstep17,17,0,1519,10,4
BAM01,BAM,asee_shstep05,5,1,783,1,4
BAM01,BAM,asee_shstep07,7,1,1728,1,1
BAM01,BAM,asee_shstep09,9,1,768,1,3
BAM01,BAM,asee_shstep11,11,1,2994,1,5
BAM01,BAM,asee_shstep13,13,0,3502,1,6
BAM01,BAM,asee_shstep15,15,0,744,1,2
BAM01,BAM,asee_shstep17,17,0,788,1,0
BAM01,BAM,asee_shstep05,5,1,700,2,5
BAM01,BAM,asee_shstep07,7,1,817,2,2
BAM01,BAM,asee_shstep09,9,1,1480,2,3
BAM01,BAM,asee_shstep11,11,0,1831,2,6
BAM01,BAM,asee_shstep13,13,1,1119,2,0
BAM01,BAM,asee_shstep15,15,0,634,2,1
BAM01,BAM,asee_shstep17,17,0,571,2,4
BAM01,BAM,asee_shstep05,5,1,819,3,6
BAM01,BAM,asee_shstep07,7,0,1101,3,4
BAM01,BAM,asee_shstep09,9,0,485,3,3
BAM01,BAM,asee_shstep11,11,1,1047,3,0
BAM01,BAM,asee_shstep13,13,0,838,3,5
BAM01,BAM,asee_shstep15,15,0,768,3,1
BAM01,BAM,asee_shstep17,17,0,617,3,2
BAM01,BAM,asee_shstep05,5,1,654,4,6
BAM01,BAM,asee_shstep07,7,1,373,4,4
BAM01,BAM,asee_shstep09,9,1,758,4,5
BAM01,BAM,asee_shstep11,11,1,332,4,0
BAM01,BAM,asee_shstep13,13,0,578,4,2
BAM01,BAM,asee_shstep15,15,0,408,4,1
BAM01,BAM,asee_shstep17,17,0,877,4,3
BAM01,BAM,asee_shstep05,5,1,754,5,1
BAM01,BAM,asee_shstep07,7,1,350,5,3
BAM01,BAM,asee_shstep09,9,1,341,5,2
BAM01,BAM,asee_shstep11,11,1,335,5,6
BAM01,BAM,asee_shstep13,13,0,925,5,5
BAM01,BAM,asee_shstep15,15,0,538,5,0
BAM01,BAM,asee_shstep17,17,1,327,5,4
BAM01,BAM,asee_shstep05,5,1,634,6,6
BAM01,BAM,asee_shstep07,7,1,1386,6,2
BAM01,BAM,asee_shstep09,9,1,643,6,5
BAM01,BAM,asee_shstep11,11,1,680,6,0
BAM01,BAM,asee_shstep13,13,0,824,6,1
BAM01,BAM,asee_shstep15,15,0,626,6,4
BAM01,BAM,asee_shstep17,17,0,684,6,3
BAM01,BAM,asee_shstep05,5,1,555,7,3
BAM01,BAM,asee_shstep07,7,1,794,7,5
BAM01,BAM,asee_shstep09,9,1,831,7,1
BAM01,BAM,asee_shstep11,11,1,1177,7,2
BAM01,BAM,asee_shstep13,13,0,661,7,6
BAM01,BAM,asee_shstep15,15,0,525,7,4
BAM01,BAM,asee_shstep17,17,0,860,7,0
BAM01,BAM,asee_shstep05,5,1,561,8,2
BAM01,BAM,asee_shstep07,7,1,748,8,6
BAM01,BAM,asee_shstep09,9,1,724,8,5
BAM01,BAM,asee_shstep11,11,1,855,8,0
BAM01,BAM,asee_shstep13,13,1,791,8,3
BAM01,BAM,asee_shstep15,15,0,547,8,4
BAM01,BAM,asee_shstep17,17,0,644,8,1
BAM01,BAM,asee_shstep05,5,1,1087,9,1
BAM01,BAM,asee_shstep07,7,1,888,9,5
BAM01,BAM,asee_shstep09,9,1,716,9,6
BAM01,BAM,asee_shstep11,11,1,738,9,4
BAM01,BAM,asee_shstep13,13,0,493,9,2
BAM01,BAM,asee_shstep15,15,0,575,9,3
BAM01,BAM,asee_shstep17,17,0,388,9,0
BAM01,BAM,asee_shstep05,5,1,906,10,4
BAM01,BAM,asee_shstep07,7,1,640,10,5
BAM01,BAM,asee_shstep09,9,1,598,10,2
BAM01,BAM,asee_shstep11,11,1,486,10,6
BAM01,BAM,asee_shstep13,13,0,582,10,3
BAM01,BAM,asee_shstep15,15,0,595,10,0
BAM01,BAM,asee_shstep17,17,0,624,10,1
BAM02,BAM,asee_shstep05,5,0,1899,1,6
BAM02,BAM,asee_shstep07,7,0,1744,1,5
BAM02,BAM,asee_shstep09,9,0,1641,1,3
BAM02,BAM,asee_shstep11,11,0,1758,1,1
BAM02,BAM,asee_shstep13,13,0,1775,1,0
BAM02,BAM,asee_shstep15,15,0,2160,1,2
BAM02,BAM,asee_shstep17,17,0,2070,1,4
BAM02,BAM,asee_shstep05,5,0,1154,2,6
BAM02,BAM,asee_shstep07,7,0,1485,2,5
BAM02,BAM,asee_shstep09,9,0,761,2,0
BAM02,BAM,asee_shstep11,11,0,950,2,2
BAM02,BAM,asee_shstep13,13,0,1368,2,3
BAM02,BAM,asee_shstep15,15,0,1324,2,1
BAM02,BAM,asee_shstep17,17,0,1279,2,4
BAM02,BAM,asee_shstep05,5,0,2192,3,2
BAM02,BAM,asee_shstep07,7,0,2587,3,3
BAM02,BAM,asee_shstep09,9,0,2075,3,5
BAM02,BAM,asee_shstep11,11,0,3167,3,6
BAM02,BAM,asee_shstep13,13,0,1416,3,4
BAM02,BAM,asee_shstep15,15,0,1674,3,0
BAM02,BAM,asee_shstep17,17,0,976,3,1
BAM02,BAM,asee_shstep05,5,0,358,4,2
BAM02,BAM,asee_shstep07,7,1,2960,4,6
BAM02,BAM,asee_shstep09,9,0,2329,4,5
BAM02,BAM,asee_shstep11,11,0,914,4,0
BAM02,BAM,asee_shstep13,13,0,1229,4,1
BAM02,BAM,asee_shstep15,15,0,332,4,3
BAM02,BAM,asee_shstep17,17,0,1336,4,4
BAM02,BAM,asee_shstep05,5,1,707,5,4
BAM02,BAM,asee_shstep07,7,1,875,5,2
BAM02,BAM,asee_shstep09,9,1,921,5,3
BAM02,BAM,asee_shstep11,11,0,686,5,1
BAM02,BAM,asee_shstep13,13,0,829,5,6
BAM02,BAM,asee_shstep15,15,0,683,5,0
BAM02,BAM,asee_shstep17,17,0,610,5,5
BAM02,BAM,asee_shstep05,5,1,539,6,3
BAM02,BAM,asee_shstep07,7,1,1055,6,6
BAM02,BAM,asee_shstep09,9,1,982,6,0
BAM02,BAM,asee_shstep11,11,0,712,6,2
BAM02,BAM,asee_shstep13,13,0,643,6,4
BAM02,BAM,asee_shstep15,15,1,934,6,5
BAM02,BAM,asee_shstep17,17,0,652,6,1
BAM02,BAM,asee_shstep05,5,1,811,7,5
BAM02,BAM,asee_shstep07,7,1,1038,7,4
BAM02,BAM,asee_shstep09,9,0,1102,7,3
BAM02,BAM,asee_shstep11,11,0,1278,7,6
BAM02,BAM,asee_shstep13,13,0,747,7,0
BAM02,BAM,asee_shstep15,15,0,714,7,1
BAM02,BAM,asee_shstep17,17,0,1183,7,2
BAM02,BAM,asee_shstep05,5,1,1214,8,4
BAM02,BAM,asee_shstep07,7,1,993,8,1
BAM02,BAM,asee_shstep09,9,1,1365,8,0
BAM02,BAM,asee_shstep11,11,0,715,8,2
BAM02,BAM,asee_shstep13,13,0,886,8,3
BAM02,BAM,asee_shstep15,15,0,948,8,5
BAM02,BAM,asee_shstep17,17,0,788,8,6
BAM02,BAM,asee_shstep05,5,1,717,9,6
BAM02,BAM,asee_shstep07,7,1,1564,9,1
BAM02,BAM,asee_shstep09,9,1,979,9,3
BAM02,BAM,asee_shstep11,11,0,1564,9,5
BAM02,BAM,asee_shstep13,13,0,527,9,4
BAM02,BAM,asee_shstep15,15,0,600,9,0
BAM02,BAM,asee_shstep17,17,0,793,9,2
BAM02,BAM,asee_shstep05,5,1,865,10,4
BAM02,BAM,asee_shstep07,7,1,645,10,1
BAM02,BAM,asee_shstep09,9,1,1304,10,0
BAM02,BAM,asee_shstep11,11,0,712,10,5
BAM02,BAM,asee_shstep13,13,0,615,10,2
BAM02,BAM,asee_shstep15,15,0,581,10,6
BAM02,BAM,asee_shstep17,17,0,719,10,3
BAM03,BAM,asee_shstep05,5,1,1022,1,6
BAM03,BAM,asee_shstep07,7,0,2009,1,5
BAM03,BAM,asee_shstep09,9,0,1017,1,3
BAM03,BAM,asee_shstep11,11,0,1042,1,1
BAM03,BAM,asee_shstep13,13,0,941,1,0
BAM03,BAM,asee_shstep15,15,0,1622,1,2
BAM03,BAM,asee_shstep17,17,0,1496,1,4
BAM03,BAM,asee_shstep05,5,1,884,2,6
BAM03,BAM,asee_shstep07,7,1,1139,2,5
BAM03,BAM,asee_shstep09,9,1,1554,2,0
BAM03,BAM,asee_shstep11,11,0,988,2,2
BAM03,BAM,asee_shstep13,13,0,802,2,3
BAM03,BAM,asee_shstep15,15,0,803,2,1
BAM03,BAM,asee_shstep17,17,0,835,2,4
BAM03,BAM,asee_shstep05,5,1,855,3,2
BAM03,BAM,asee_shstep07,7,1,874,3,3
BAM03,BAM,asee_shstep09,9,1,1406,3,5
BAM03,BAM,asee_shstep11,11,0,862,3,6
BAM03,BAM,asee_shstep13,13,0,882,3,4
BAM03,BAM,asee_shstep15,15,0,1082,3,0
BAM03,BAM,asee_shstep17,17,0,956,3,1
BAM03,BAM,asee_shstep05,5,1,843,4,2
BAM03,BAM,asee_shstep07,7,1,841,4,6
BAM03,BAM,asee_shstep09,9,0,1472,4,5
BAM03,BAM,asee_shstep11,11,0,1112,4,0
BAM03,BAM,asee_shstep13,13,0,707,4,1
BAM03,BAM,asee_shstep15,15,0,795,4,3
BAM03,BAM,asee_shstep17,17,0,854,4,4
BAM03,BAM,asee_shstep05,5,1,654,5,4
BAM03,BAM,asee_shstep07,7,1,647,5,2
BAM03,BAM,asee_shstep09,9,1,755,5,3
BAM03,BAM,asee_shstep11,11,0,716,5,1
BAM03,BAM,asee_shstep13,13,0,679,5,6
BAM03,BAM,asee_shstep15,15,0,606,5,0
BAM03,BAM,asee_shstep17,17,0,814,5,5
BAM03,BAM,asee_shstep05,5,1,748,6,3
BAM03,BAM,asee_shstep07,7,1,759,6,6
BAM03,BAM,asee_shstep09,9,1,788,6,0
BAM03,BAM,asee_shstep11,11,1,1131,6,2
BAM03,BAM,asee_shstep13,13,0,618,6,4
BAM03,BAM,asee_shstep15,15,0,728,6,5
BAM03,BAM,asee_shstep17,17,0,903,6,1
BAM03,BAM,asee_shstep05,5,1,724,7,5
BAM03,BAM,asee_shstep07,7,1,697,7,4
BAM03,BAM,asee_shstep09,9,1,1064,7,3
BAM03,BAM,asee_shstep11,11,0,655,7,6
BAM03,BAM,asee_shstep13,13,0,682,7,0
BAM03,BAM,asee_shstep15,15,0,742,7,1
BAM03,BAM,asee_shstep17,17,0,707,7,2
BAM03,BAM,asee_shstep05,5,1,707,8,4
BAM03,BAM,asee_shstep07,7,1,684,8,1
BAM03,BAM,asee_shstep09,9,1,853,8,0
BAM03,BAM,asee_shstep11,11,0,735,8,2
BAM03,BAM,asee_shstep13,13,0,617,8,3
BAM03,BAM,asee_shstep15,15,1,686,8,5
BAM03,BAM,asee_shstep17,17,0,1075,8,6
BAM03,BAM,asee_shstep05,5,1,643,9,6
BAM03,BAM,asee_shstep07,7,1,705,9,1
BAM03,BAM,asee_shstep09,9,1,814,9,3
BAM03,BAM,asee_shstep11,11,0,1066,9,5
BAM03,BAM,asee_shstep13,13,0,805,9,4
BAM03,BAM,asee_shstep15,15,0,756,9,0
BAM03,BAM,asee_shstep17,17,0,870,9,2
BAM03,BAM,asee_shstep05,5,1,806,10,4
BAM03,BAM,asee_shstep07,7,1,786,10,1
BAM03,BAM,asee_shstep09,9,1,861,10,0
BAM03,BAM,asee_shstep11,11,1,829,10,5
BAM03,BAM,asee_shstep13,13,0,720,10,2
BAM03,BAM,asee_shstep15,15,0,638,10,6
BAM03,BAM,asee_shstep17,17,0,655,10,3
BAM04,BAM,asee_shstep05,5,1,620,1,3
BAM04,BAM,asee_shstep07,7,1,518,1,5
BAM04,BAM,asee_shstep09,9,1,725,1,6
BAM04,BAM,asee_shstep11,11,1,2649,1,1
BAM04,BAM,asee_shstep13,13,0,492,1,0
BAM04,BAM,asee_shstep15,15,0,1128,1,4
BAM04,BAM,asee_shstep17,17,0,756,1,2
BAM04,BAM,asee_shstep05,5,1,576,2,3
BAM04,BAM,asee_shstep07,7,1,612,2,5
BAM04,BAM,asee_shstep09,9,1,712,2,1
BAM04,BAM,asee_shstep11,11,0,708,2,0
BAM04,BAM,asee_shstep13,13,1,545,2,4
BAM04,BAM,asee_shstep15,15,0,811,2,2
BAM04,BAM,asee_shstep17,17,0,446,2,6
BAM04,BAM,asee_shstep05,5,0,441,3,3
BAM04,BAM,asee_shstep07,7,1,483,3,6
BAM04,BAM,asee_shstep09,9,1,715,3,4
BAM04,BAM,asee_shstep11,11,1,589,3,0
BAM04,BAM,asee_shstep13,13,0,431,3,5
BAM04,BAM,asee_shstep15,15,0,709,3,1
BAM04,BAM,asee_shstep17,17,0,325,3,2
BAM04,BAM,asee_shstep05,5,1,1113,4,0
BAM04,BAM,asee_shstep07,7,0,571,4,4
BAM04,BAM,asee_shstep09,9,0,494,4,3
BAM04,BAM,asee_shstep11,11,0,461,4,5
BAM04,BAM,asee_shstep13,13,0,569,4,1
BAM04,BAM,asee_shstep15,15,1,857,4,6
BAM04,BAM,asee_shstep17,17,0,731,4,2
BAM04,BAM,asee_shstep05,5,0,310,5,2
BAM04,BAM,asee_shstep07,7,1,442,5,4
BAM04,BAM,asee_shstep09,9,0,495,5,3
BAM04,BAM,asee_shstep11,11,0,457,5,0
BAM04,BAM,asee_shstep13,13,1,234,5,6
BAM04,BAM,asee_shstep15,15,1,393,5,1
BAM04,BAM,asee_shstep17,17,0,593,5,5
BAM04,BAM,asee_shstep05,5,1,530,6,0
BAM04,BAM,asee_shstep07,7,1,532,6,4
BAM04,BAM,asee_shstep09,9,1,551,6,1
BAM04,BAM,asee_shstep11,11,0,725,6,2
BAM04,BAM,asee_shstep13,13,1,1296,6,3
BAM04,BAM,asee_shstep15,15,0,569,6,6
BAM04,BAM,asee_shstep17,17,0,514,6,5
BAM04,BAM,asee_shstep05,5,1,899,7,3
BAM04,BAM,asee_shstep07,7,1,468,7,5
BAM04,BAM,asee_shstep09,9,0,525,7,6
BAM04,BAM,asee_shstep11,11,0,614,7,0
BAM04,BAM,asee_shstep13,13,0,504,7,1
BAM04,BAM,asee_shstep15,15,0,1013,7,4
BAM04,BAM,asee_shstep17,17,0,972,7,2
BAM04,BAM,asee_shstep05,5,0,506,8,2
BAM04,BAM,asee_shstep07,7,1,340,8,0
BAM04,BAM,asee_shstep09,9,0,432,8,6
BAM04,BAM,asee_shstep11,11,0,433,8,5
BAM04,BAM,asee_shstep13,13,0,621,8,4
BAM04,BAM,asee_shstep15,15,0,755,8,3
BAM04,BAM,asee_shstep17,17,1,443,8,1
BAM04,BAM,asee_shstep05,5,1,663,9,2
BAM04,BAM,asee_shstep07,7,0,419,9,3
BAM04,BAM,asee_shstep09,9,1,443,9,1
BAM04,BAM,asee_shstep11,11,0,589,9,4
BAM04,BAM,asee_shstep13,13,1,500,9,0
BAM04,BAM,asee_shstep15,15,1,682,9,6
BAM04,BAM,asee_shstep17,17,0,519,9,5
BAM04,BAM,asee_shstep05,5,0,867,10,0
BAM04,BAM,asee_shstep07,7,1,222,10,2
BAM04,BAM,asee_shstep09,9,0,551,10,6
BAM04,BAM,asee_shstep11,11,0,441,10,3
BAM04,BAM,asee_shstep13,13,0,549,10,5
BAM04,BAM,asee_shstep15,15,0,399,10,1
BAM04,BAM,asee_shstep17,17,1,497,10,4
BAM05,BAM,asee_shstep05,5,1,2037,1,1
BAM05,BAM,asee_shstep07,7,NA,0,1,2
BAM05,BAM,asee_shstep09,9,1,4340,1,5
BAM05,BAM,asee_shstep11,11,0,1807,1,4
BAM05,BAM,asee_shstep13,13,0,1446,1,6
BAM05,BAM,asee_shstep15,15,0,1488,1,0
BAM05,BAM,asee_shstep17,17,0,906,1,3
BAM05,BAM,asee_shstep05,5,1,727,2,1
BAM05,BAM,asee_shstep07,7,1,1274,2,2
BAM05,BAM,asee_shstep09,9,0,1149,2,4
BAM05,BAM,asee_shstep11,11,0,727,2,5
BAM05,BAM,asee_shstep13,13,0,1001,2,6
BAM05,BAM,asee_shstep15,15,0,728,2,0
BAM05,BAM,asee_shstep17,17,0,814,2,3
BAM05,BAM,asee_shstep05,5,1,765,3,1
BAM05,BAM,asee_shstep07,7,1,819,3,4
BAM05,BAM,asee_shstep09,9,1,829,3,0
BAM05,BAM,asee_shstep11,11,0,563,3,5
BAM05,BAM,asee_shstep13,13,0,764,3,2
BAM05,BAM,asee_shstep15,15,0,553,3,6
BAM05,BAM,asee_shstep17,17,0,613,3,3
BAM05,BAM,asee_shstep05,5,0,1354,4,6
BAM05,BAM,asee_shstep07,7,NA,0,4,3
BAM05,BAM,asee_shstep09,9,0,922,4,1
BAM05,BAM,asee_shstep11,11,0,1469,4,0
BAM05,BAM,asee_shstep13,13,0,844,4,2
BAM05,BAM,asee_shstep15,15,0,784,4,5
BAM05,BAM,asee_shstep17,17,0,1131,4,4
BAM05,BAM,asee_shstep05,5,1,865,5,2
BAM05,BAM,asee_shstep07,7,1,842,5,0
BAM05,BAM,asee_shstep09,9,1,826,5,5
BAM05,BAM,asee_shstep11,11,0,990,5,1
BAM05,BAM,asee_shstep13,13,0,976,5,4
BAM05,BAM,asee_shstep15,15,0,811,5,3
BAM05,BAM,asee_shstep17,17,0,842,5,6
BAM05,BAM,asee_shstep05,5,1,858,6,6
BAM05,BAM,asee_shstep07,7,1,750,6,2
BAM05,BAM,asee_shstep09,9,1,1537,6,5
BAM05,BAM,asee_shstep11,11,1,986,6,0
BAM05,BAM,asee_shstep13,13,0,663,6,3
BAM05,BAM,asee_shstep15,15,0,904,6,1
BAM05,BAM,asee_shstep17,17,0,885,6,4
BAM05,BAM,asee_shstep05,5,1,971,7,5
BAM05,BAM,asee_shstep07,7,1,772,7,0
BAM05,BAM,asee_shstep09,9,1,951,7,2
BAM05,BAM,asee_shstep11,11,1,1082,7,3
BAM05,BAM,asee_shstep13,13,0,813,7,6
BAM05,BAM,asee_shstep15,15,0,1195,7,1
BAM05,BAM,asee_shstep17,17,0,883,7,4
BAM05,BAM,asee_shstep05,5,1,808,8,5
BAM05,BAM,asee_shstep07,7,1,721,8,6
BAM05,BAM,asee_shstep09,9,1,845,8,3
BAM05,BAM,asee_shstep11,11,0,1131,8,1
BAM05,BAM,asee_shstep13,13,0,708,8,2
BAM05,BAM,asee_shstep15,15,0,790,8,0
BAM05,BAM,asee_shstep17,17,0,850,8,4
BAM05,BAM,asee_shstep05,5,1,861,9,3
BAM05,BAM,asee_shstep07,7,1,867,9,5
BAM05,BAM,asee_shstep09,9,1,798,9,4
BAM05,BAM,asee_shstep11,11,0,756,9,2
BAM05,BAM,asee_shstep13,13,0,933,9,1
BAM05,BAM,asee_shstep15,15,0,1401,9,6
BAM05,BAM,asee_shstep17,17,0,1415,9,0
BAM05,BAM,asee_shstep05,5,1,1031,10,3
BAM05,BAM,asee_shstep07,7,1,2090,10,6
BAM05,BAM,asee_shstep09,9,1,852,10,5
BAM05,BAM,asee_shstep11,11,0,1533,10,4
BAM05,BAM,asee_shstep13,13,0,1032,10,1
BAM05,BAM,asee_shstep15,15,0,1350,10,0
BAM05,BAM,asee_shstep17,17,0,1404,10,2
BAM06,BAM,asee_shstep05,5,1,1263,1,1
BAM06,BAM,asee_shstep07,7,1,1501,1,2
BAM06,BAM,asee_shstep09,9,1,2299,1,5
BAM06,BAM,asee_shstep11,11,1,1463,1,4
BAM06,BAM,asee_shstep13,13,0,1136,1,6
BAM06,BAM,asee_shstep15,15,0,1340,1,0
BAM06,BAM,asee_shstep17,17,0,1473,1,3
BAM06,BAM,asee_shstep05,5,1,895,2,1
BAM06,BAM,asee_shstep07,7,1,1299,2,2
BAM06,BAM,asee_shstep09,9,1,1477,2,4
BAM06,BAM,asee_shstep11,11,0,1094,2,5
BAM06,BAM,asee_shstep13,13,0,863,2,6
BAM06,BAM,asee_shstep15,15,0,1091,2,0
BAM06,BAM,asee_shstep17,17,0,974,2,3
BAM06,BAM,asee_shstep05,5,1,933,3,1
BAM06,BAM,asee_shstep07,7,0,1204,3,4
BAM06,BAM,asee_shstep09,9,1,996,3,0
BAM06,BAM,asee_shstep11,11,1,892,3,5
BAM06,BAM,asee_shstep13,13,0,1060,3,2
BAM06,BAM,asee_shstep15,15,0,999,3,6
BAM06,BAM,asee_shstep17,17,0,868,3,3
BAM06,BAM,asee_shstep05,5,1,1204,4,6
BAM06,BAM,asee_shstep07,7,0,1052,4,3
BAM06,BAM,asee_shstep09,9,1,1338,4,1
BAM06,BAM,asee_shstep11,11,0,1050,4,0
BAM06,BAM,asee_shstep13,13,0,1171,4,2
BAM06,BAM,asee_shstep15,15,0,1070,4,5
BAM06,BAM,asee_shstep17,17,0,755,4,4
BAM06,BAM,asee_shstep05,5,1,1186,5,2
BAM06,BAM,asee_shstep07,7,1,1103,5,0
BAM06,BAM,asee_shstep09,9,1,996,5,5
BAM06,BAM,asee_shstep11,11,0,1016,5,1
BAM06,BAM,asee_shstep13,13,0,1099,5,4
BAM06,BAM,asee_shstep15,15,0,876,5,3
BAM06,BAM,asee_shstep17,17,0,1122,5,6
BAM06,BAM,asee_shstep05,5,1,1191,6,6
BAM06,BAM,asee_shstep07,7,1,1252,6,2
BAM06,BAM,asee_shstep09,9,1,1159,6,5
BAM06,BAM,asee_shstep11,11,0,1321,6,0
BAM06,BAM,asee_shstep13,13,0,912,6,3
BAM06,BAM,asee_shstep15,15,0,995,6,1
BAM06,BAM,asee_shstep17,17,0,981,6,4
BAM06,BAM,asee_shstep05,5,1,1043,7,5
BAM06,BAM,asee_shstep07,7,1,888,7,0
BAM06,BAM,asee_shstep09,9,1,1609,7,2
BAM06,BAM,asee_shstep11,11,1,1053,7,3
BAM06,BAM,asee_shstep13,13,1,1203,7,6
BAM06,BAM,asee_shstep15,15,0,976,7,1
BAM06,BAM,asee_shstep17,17,0,966,7,4
BAM06,BAM,asee_shstep05,5,1,860,8,5
BAM06,BAM,asee_shstep07,7,1,838,8,6
BAM06,BAM,asee_shstep09,9,1,852,8,3
BAM06,BAM,asee_shstep11,11,1,867,8,1
BAM06,BAM,asee_shstep13,13,0,743,8,2
BAM06,BAM,asee_shstep15,15,0,873,8,0
BAM06,BAM,asee_shstep17,17,0,989,8,4
BAM06,BAM,asee_shstep05,5,1,1118,9,3
BAM06,BAM,asee_shstep07,7,NA,0,9,5
BAM06,BAM,asee_shstep09,9,1,1237,9,4
BAM06,BAM,asee_shstep11,11,0,1151,9,2
BAM06,BAM,asee_shstep13,13,0,1191,9,1
BAM06,BAM,asee_shstep15,15,0,1108,9,6
BAM06,BAM,asee_shstep17,17,0,1457,9,0
BAM06,BAM,asee_shstep05,5,1,1414,10,3
BAM06,BAM,asee_shstep07,7,1,1076,10,6
BAM06,BAM,asee_shstep09,9,1,1100,10,5
BAM06,BAM,asee_shstep11,11,1,1314,10,4
BAM06,BAM,asee_shstep13,13,0,957,10,1
BAM06,BAM,asee_shstep15,15,0,1036,10,0
BAM06,BAM,asee_shstep17,17,0,1158,10,2
BAM07,BAM,asee_shstep05,5,1,1401,1,2
BAM07,BAM,asee_shstep07,7,1,1328,1,6
BAM07,BAM,asee_shstep09,9,1,3373,1,3
BAM07,BAM,asee_shstep11,11,1,1957,1,5
BAM07,BAM,asee_shstep13,13,0,1555,1,1
BAM07,BAM,asee_shstep15,15,0,1682,1,0
BAM07,BAM,asee_shstep17,17,1,2382,1,4
BAM07,BAM,asee_shstep05,5,1,1550,2,1
BAM07,BAM,asee_shstep07,7,1,1217,2,4
BAM07,BAM,asee_shstep09,9,1,1602,2,6
BAM07,BAM,asee_shstep11,11,1,1251,2,2
