subject,condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,rt
Subject127,bbm,warrantee,filler,noun,45,1,noun,1576
Subject127,bbm,around,filler,notnoun,46,0,notnoun,2342
Subject127,bbm,tutorial,filler,noun,47,1,noun,3729
Subject127,bbm,grapple,filler,notnoun,48,0,notnoun,1588
Subject127,bbm,avenue,filler,noun,49,1,noun,1435
Subject127,bbm,dragon,filler,noun,5,1,noun,1278
Subject127,bbm,miraculousstep20,critical,notnoun,50,0,notnoun,3680
Subject127,bbm,annoying,filler,notnoun,51,0,notnoun,1334
Subject127,bbm,anemia,filler,noun,52,1,noun,1857
Subject127,bbm,royal,filler,notnoun,53,1,noun,1704
Subject127,bbm,harmful,filler,notnoun,54,0,notnoun,1728
Subject127,bbm,coliseumstep20,critical,noun,55,1,noun,1756
Subject127,bbm,camera,filler,noun,56,1,noun,1475
Subject127,bbm,grammatical,filler,notnoun,57,0,notnoun,1313
Subject127,bbm,brain,filler,noun,58,1,noun,2301
Subject127,bbm,unique,filler,notnoun,59,0,notnoun,1187
Subject127,bbm,momentary,filler,notnoun,6,0,notnoun,2454
Subject127,bbm,recover,filler,notnoun,60,0,notnoun,1721
Subject127,bbm,tennesseestep0,critical,noun,61,1,noun,1684
Subject127,bbm,freeze,filler,notnoun,62,0,notnoun,2125
Subject127,bbm,ballerina,filler,noun,63,1,noun,3248
Subject127,bbm,rehearsalstep20,critical,noun,64,0,notnoun,1686
Subject127,bbm,parrot,filler,noun,65,1,noun,1355
Subject127,bbm,yell,filler,notnoun,66,0,notnoun,3823
Subject127,bbm,lawyer,filler,noun,67,1,noun,1271
Subject127,bbm,relate,filler,notnoun,69,0,notnoun,3161
Subject127,bbm,appear,filler,notnoun,7,0,notnoun,1568
Subject127,bbm,weekly,filler,notnoun,70,0,notnoun,1593
Subject127,bbm,marina,filler,noun,71,1,noun,1538
Subject127,bbm,remedial,filler,notnoun,72,1,noun,3307
Subject127,bbm,guilty,filler,notnoun,73,0,notnoun,3139
Subject127,bbm,embarassingstep0,critical,notnoun,74,0,notnoun,3304
Subject127,bbm,bakery,filler,noun,75,1,noun,1276
Subject127,bbm,omelet,filler,noun,77,1,noun,1258
Subject127,bbm,embracestep20,critical,notnoun,78,1,noun,1696
Subject127,bbm,ignore,filler,notnoun,79,0,notnoun,2490
Subject127,bbm,america,filler,noun,8,1,noun,1209
Subject127,bbm,arkansasstep20,critical,noun,80,1,noun,1277
Subject127,bbm,kidnap,filler,notnoun,81,1,noun,4970
Subject127,bbm,family,filler,noun,82,1,noun,1405
Subject127,bbm,homogeneousstep20,critical,notnoun,83,0,notnoun,1975
Subject127,bbm,global,filler,notnoun,84,0,notnoun,2212
Subject127,bbm,image,filler,noun,85,1,noun,1946
Subject127,bbm,overcome,filler,notnoun,86,0,notnoun,4075
Subject127,bbm,typical,filler,notnoun,87,0,notnoun,2044
Subject127,bbm,manually,filler,notnoun,88,0,notnoun,1831
Subject127,bbm,addressstep0,critical,noun,89,1,noun,1338
Subject127,bbm,enroll,filler,notnoun,9,0,notnoun,1361
Subject127,bbm,opaque,filler,notnoun,90,0,notnoun,1847
Subject127,bbm,hallucinatestep20,critical,notnoun,91,0,notnoun,1798
Subject127,bbm,umbrella,filler,noun,92,1,noun,1424
Subject127,bbm,immoral,filler,notnoun,93,0,notnoun,1677
Subject127,bbm,embody,filler,notnoun,94,0,notnoun,3198
Subject127,bbm,failure,filler,noun,95,0,notnoun,1643
Subject127,bbm,pregnancystep20,critical,noun,96,0,notnoun,1458
Subject127,bbm,depend,filler,notnoun,98,0,notnoun,2050
Subject127,bbm,become,filler,notnoun,99,0,notnoun,1250
Subject127,bbm,parable,filler,noun,0,1,noun,2818
Subject129,abm,acerbicstep20,critical,notnoun,1,0,notnoun,2553
Subject129,abm,wrinkle,filler,noun,10,0,notnoun,1595
Subject129,abm,gasolinestep0,critical,noun,11,1,noun,2050
Subject129,abm,image,filler,noun,12,1,noun,1617
Subject129,abm,remedial,filler,notnoun,13,0,notnoun,1780
Subject129,abm,manually,filler,notnoun,14,0,notnoun,2047
Subject129,abm,tobacco,filler,noun,15,1,noun,1672
Subject129,abm,parable,filler,noun,16,0,notnoun,3220
Subject129,abm,hidden,filler,notnoun,17,0,notnoun,1358
Subject129,abm,yoghurt,filler,noun,18,1,noun,1580
Subject129,abm,degree,filler,noun,2,1,noun,2069
Subject129,abm,solidstep0,critical,notnoun,20,0,notnoun,2174
Subject129,abm,romantic,filler,notnoun,21,0,notnoun,1791
Subject129,abm,alone,filler,notnoun,22,0,notnoun,1310
Subject129,abm,secludedstep20,critical,notnoun,23,0,notnoun,2066
Subject129,abm,silverstep0,critical,noun,24,0,notnoun,2074
Subject129,abm,seaweedstep20,critical,noun,25,1,noun,2168
Subject129,abm,surrenderstep0,critical,notnoun,26,0,notnoun,2636
Subject129,abm,recovery,filler,noun,27,0,notnoun,1296
Subject129,abm,brain,filler,noun,28,1,noun,1508
Subject129,abm,grammatical,filler,notnoun,29,0,notnoun,1151
Subject129,abm,honeymoon,filler,noun,3,0,notnoun,2635
Subject129,abm,sidewalkstep0,critical,noun,30,1,noun,1884
Subject129,abm,embody,filler,notnoun,31,0,notnoun,2028
Subject129,abm,bakery,filler,noun,32,1,noun,1513
Subject129,abm,momentary,filler,notnoun,33,0,notnoun,1383
Subject129,abm,severalstep20,critical,notnoun,34,0,notnoun,1603
Subject129,abm,secondstep20,critical,noun,35,0,notnoun,2151
Subject129,abm,military,filler,noun,36,1,noun,2176
Subject129,abm,guilty,filler,notnoun,37,0,notnoun,1468
Subject129,abm,sufferstep0,critical,notnoun,38,0,notnoun,1461
Subject129,abm,warrantee,filler,noun,39,0,notnoun,1472
Subject129,abm,occupy,filler,notnoun,4,0,notnoun,2970
Subject129,abm,saltystep20,critical,notnoun,40,0,notnoun,1629
Subject129,abm,grapple,filler,notnoun,41,0,notnoun,1657
Subject129,abm,fumble,filler,notnoun,42,0,notnoun,1276
Subject129,abm,around,filler,notnoun,43,0,notnoun,1246
Subject129,abm,global,filler,notnoun,44,0,notnoun,1035
Subject129,abm,appear,filler,notnoun,45,0,notnoun,1755
Subject129,abm,regular,filler,notnoun,46,0,notnoun,1179
Subject129,abm,animal,filler,noun,47,1,noun,1546
Subject129,abm,family,filler,noun,48,1,noun,1639
Subject129,abm,camera,filler,noun,49,1,noun,1474
Subject129,abm,superpowerstep0,critical,noun,5,0,notnoun,2741
Subject129,abm,omelet,filler,noun,50,1,noun,1157
Subject129,abm,umbrella,filler,noun,51,1,noun,1062
Subject129,abm,ciderstep0,critical,noun,52,1,noun,1534
Subject129,abm,totally,filler,notnoun,53,0,notnoun,1621
Subject129,abm,human,filler,noun,54,1,noun,1571
Subject129,abm,energy,filler,noun,55,0,notnoun,1418
Subject129,abm,royalty,filler,noun,56,0,notnoun,1872
Subject129,abm,beauty,filler,noun,57,0,notnoun,1163
Subject129,abm,become,filler,notnoun,58,0,notnoun,1177
Subject129,abm,tutorial,filler,noun,59,1,noun,2416
Subject129,abm,marina,filler,noun,6,1,noun,3347
Subject129,abm,weekly,filler,notnoun,60,0,notnoun,1243
Subject129,abm,opaque,filler,notnoun,61,0,notnoun,1260
Subject129,abm,annoying,filler,notnoun,62,0,notnoun,1170
Subject129,abm,garden,filler,noun,63,1,noun,1483
Subject129,abm,unique,filler,notnoun,64,0,notnoun,1329
Subject129,abm,hamburger,filler,noun,65,1,noun,1255
Subject129,abm,failure,filler,noun,66,0,notnoun,1239
Subject129,abm,vibrant,filler,notnoun,67,0,notnoun,1350
Subject129,abm,anemia,filler,noun,68,0,notnoun,1331
Subject129,abm,dragon,filler,noun,69,1,noun,1273
Subject129,abm,overcome,filler,notnoun,7,0,notnoun,1591
Subject129,abm,lawyer,filler,noun,70,1,noun,1071
Subject129,abm,orbital,filler,notnoun,71,0,notnoun,1075
Subject129,abm,ironic,filler,notnoun,72,0,notnoun,1295
Subject129,abm,freeze,filler,notnoun,73,0,notnoun,1627
Subject129,abm,parrot,filler,noun,74,1,noun,1072
Subject129,abm,remind,filler,notnoun,75,0,notnoun,1113
Subject129,abm,sabrestep20,critical,noun,76,0,notnoun,1353
Subject129,abm,engine,filler,noun,77,1,noun,1167
Subject129,abm,submarinestep0,critical,noun,78,1,noun,1419
Subject129,abm,relate,filler,notnoun,79,0,notnoun,1247
Subject129,abm,similarstep0,critical,notnoun,8,0,notnoun,2175
Subject129,abm,pineapple,filler,noun,80,1,noun,1097
Subject129,abm,mineral,filler,noun,81,1,noun,1057
Subject129,abm,casserolestep0,critical,noun,82,0,notnoun,1520
Subject129,abm,depend,filler,notnoun,83,0,notnoun,1767
Subject129,abm,ballerina,filler,noun,84,1,noun,1359
Subject129,abm,sandalstep20,critical,noun,85,1,noun,1572
Subject129,abm,immoral,filler,notnoun,86,0,notnoun,1407
Subject129,abm,felony,filler,noun,87,0,notnoun,1567
Subject129,abm,typical,filler,notnoun,88,0,notnoun,1369
Subject129,abm,develop,filler,notnoun,89,0,notnoun,1753
Subject129,abm,harmful,filler,notnoun,9,0,notnoun,1652
Subject129,abm,basementstep20,critical,noun,90,1,noun,1279
Subject129,abm,immune,filler,notnoun,91,0,notnoun,1543
Subject129,abm,document,filler,noun,92,1,noun,1173
Subject129,abm,gullible,filler,notnoun,93,0,notnoun,1240
Subject129,abm,kidnap,filler,notnoun,94,0,notnoun,1505
Subject129,abm,evolve,filler,notnoun,95,0,notnoun,1541
Subject129,abm,ignore,filler,notnoun,96,0,notnoun,1155
Subject129,abm,avenue,filler,noun,97,1,noun,1372
Subject129,abm,eternal,filler,notnoun,98,0,notnoun,1688
Subject129,abm,america,filler,noun,99,1,noun,1166
Subject129,abm,enroll,filler,notnoun,0,0,notnoun,2755
Subject130,aam,marina,filler,noun,1,1,noun,1716
Subject130,aam,tutorial,filler,noun,10,0,notnoun,3135
Subject130,aam,seaweedstep12,critical,noun,11,0,notnoun,1701
Subject130,aam,overcome,filler,notnoun,12,0,notnoun,1703
Subject130,aam,felony,filler,noun,13,0,notnoun,1168
Subject130,aam,manually,filler,notnoun,14,0,notnoun,1560
Subject130,aam,royalty,filler,noun,15,0,notnoun,2020
Subject130,aam,sidewalkstep8,critical,noun,16,1,noun,2111
Subject130,aam,america,filler,noun,17,1,noun,1746
Subject130,aam,around,filler,notnoun,18,0,notnoun,3595
Subject130,aam,momentary,filler,notnoun,19,0,notnoun,4529
Subject130,aam,document,filler,noun,2,0,notnoun,1818
Subject130,aam,warrantee,filler,noun,20,1,noun,1689
Subject130,aam,opaque,filler,notnoun,21,0,notnoun,1473
Subject130,aam,ironic,filler,notnoun,22,0,notnoun,1342
Subject130,aam,acerbicstep12,critical,notnoun,23,0,notnoun,1429
Subject130,aam,relate,filler,notnoun,24,0,notnoun,1348
Subject130,aam,surrenderstep8,critical,notnoun,25,0,notnoun,1498
Subject130,aam,energy,filler,noun,26,0,notnoun,1656
Subject130,aam,secondstep11,critical,noun,27,0,notnoun,1479
Subject130,aam,engine,filler,noun,28,1,noun,1464
Subject130,aam,freeze,filler,notnoun,29,0,notnoun,1530
Subject130,aam,grapple,filler,notnoun,3,1,noun,2611
Subject130,aam,depend,filler,notnoun,30,0,notnoun,1905
Subject130,aam,become,filler,notnoun,31,0,notnoun,1034
Subject130,aam,occupy,filler,notnoun,32,0,notnoun,1342
Subject130,aam,vibrant,filler,notnoun,33,0,notnoun,2140
Subject130,aam,tobacco,filler,noun,34,1,noun,1537
Subject130,aam,family,filler,noun,35,1,noun,1288
Subject130,aam,brain,filler,noun,36,1,noun,1348
Subject130,aam,kidnap,filler,notnoun,37,0,notnoun,1444
Subject130,aam,garden,filler,noun,38,1,noun,1331
Subject130,aam,hidden,filler,notnoun,39,0,notnoun,1044
Subject130,aam,ciderstep9,critical,noun,4,0,notnoun,1925
Subject130,aam,anemia,filler,noun,40,0,notnoun,1178
Subject130,aam,evolve,filler,notnoun,41,0,notnoun,1472
Subject130,aam,global,filler,notnoun,42,0,notnoun,1922
Subject130,aam,image,filler,noun,43,0,notnoun,1682
Subject130,aam,totally,filler,notnoun,44,0,notnoun,1211
Subject130,aam,pineapple,filler,noun,45,1,noun,1077
Subject130,aam,immoral,filler,notnoun,46,0,notnoun,1130
Subject130,aam,bakery,filler,noun,47,1,noun,1200
Subject130,aam,submarinestep10,critical,noun,48,1,noun,1542
Subject130,aam,mineral,filler,noun,49,1,noun,1284
Subject130,aam,parable,filler,noun,5,1,noun,3004
Subject130,aam,sufferstep8,critical,notnoun,50,0,notnoun,1184
Subject130,aam,recovery,filler,noun,51,0,notnoun,1432
Subject130,aam,wrinkle,filler,noun,52,0,notnoun,1135
Subject130,aam,sandalstep11,critical,noun,53,1,noun,1281
Subject130,aam,regular,filler,notnoun,54,0,notnoun,1012
Subject130,aam,honeymoon,filler,noun,55,1,noun,1261
Subject130,aam,silverstep10,critical,noun,56,0,notnoun,1468
Subject130,aam,fumble,filler,notnoun,57,0,notnoun,1467
Subject130,aam,saltystep14,critical,notnoun,58,0,notnoun,1353
Subject130,aam,eternal,filler,notnoun,59,0,notnoun,1194
Subject130,aam,remind,filler,notnoun,6,0,notnoun,1312
Subject130,aam,gasolinestep11,critical,noun,60,0,notnoun,2297
Subject130,aam,grammatical,filler,notnoun,61,0,notnoun,1218
Subject130,aam,ignore,filler,notnoun,62,0,notnoun,1304
Subject130,aam,camera,filler,noun,63,1,noun,1309
Subject130,aam,immune,filler,notnoun,64,0,notnoun,1190
Subject130,aam,enroll,filler,notnoun,65,0,notnoun,1443
Subject130,aam,avenue,filler,noun,66,1,noun,1259
Subject130,aam,military,filler,noun,67,1,noun,1267
Subject130,aam,typical,filler,notnoun,68,0,notnoun,1064
Subject130,aam,solidstep12,critical,notnoun,69,1,noun,1695
Subject130,aam,lawyer,filler,noun,7,1,noun,1444
Subject130,aam,orbital,filler,notnoun,70,0,notnoun,1196
Subject130,aam,dragon,filler,noun,71,1,noun,1204
Subject130,aam,annoying,filler,notnoun,72,0,notnoun,1322
Subject130,aam,weekly,filler,notnoun,73,0,notnoun,1745
Subject130,aam,basementstep11,critical,noun,74,1,noun,1150
Subject130,aam,romantic,filler,notnoun,75,0,notnoun,2166
Subject130,aam,animal,filler,noun,76,1,noun,1063
Subject130,aam,harmful,filler,notnoun,77,0,notnoun,1477
Subject130,aam,degree,filler,noun,78,1,noun,2742
Subject130,aam,failure,filler,noun,79,1,noun,2179
Subject130,aam,hamburger,filler,noun,8,1,noun,1270
Subject130,aam,ballerina,filler,noun,80,1,noun,943
Subject130,aam,omelet,filler,noun,81,1,noun,1221
Subject130,aam,umbrella,filler,noun,83,1,noun,2636
Subject130,aam,yell,filler,notnoun,84,0,notnoun,1159
Subject130,aam,develop,filler,notnoun,85,0,notnoun,2253
Subject130,aam,embody,filler,notnoun,86,0,notnoun,1419
Subject130,aam,human,filler,noun,87,1,noun,1270
Subject130,aam,yoghurt,filler,noun,88,1,noun,1312
Subject130,aam,casserolestep12,critical,noun,89,0,notnoun,740
Subject130,aam,superpowerstep12,critical,noun,9,0,notnoun,2048
Subject130,aam,severalstep9,critical,notnoun,90,0,notnoun,1614
Subject130,aam,gullible,filler,notnoun,91,0,notnoun,1322
Subject130,aam,sabrestep10,critical,noun,92,0,notnoun,1550
Subject130,aam,similarstep10,critical,notnoun,93,0,notnoun,1370
Subject130,aam,unique,filler,notnoun,94,0,notnoun,1455
Subject130,aam,beauty,filler,noun,95,0,notnoun,1296
Subject130,aam,appear,filler,notnoun,96,0,notnoun,1309
Subject130,aam,secludedstep10,critical,notnoun,97,0,notnoun,1878
Subject130,aam,alone,filler,notnoun,98,0,notnoun,1594
Subject130,aam,guilty,filler,notnoun,99,0,notnoun,1681
Subject130,aam,parrot,filler,noun,0,0,notnoun,2969
Subject131,bam,mineral,filler,noun,1,1,noun,1593
Subject131,bam,energy,filler,noun,10,1,noun,1307
Subject131,bam,embody,filler,notnoun,11,0,notnoun,1692
Subject131,bam,human,filler,noun,12,1,noun,1034
Subject131,bam,document,filler,noun,14,1,noun,2103
Subject131,bam,arkansasstep10,critical,noun,15,1,noun,1698
Subject131,bam,tutorial,filler,noun,16,1,noun,1849
Subject131,bam,romantic,filler,notnoun,17,0,notnoun,1501
Subject131,bam,dragon,filler,noun,18,1,noun,1406
Subject131,bam,garden,filler,noun,19,1,noun,1051
Subject131,bam,enroll,filler,notnoun,2,0,notnoun,1670
Subject131,bam,depend,filler,notnoun,20,0,notnoun,2575
Subject131,bam,yoghurt,filler,noun,21,1,noun,1318
Subject131,bam,appear,filler,notnoun,22,0,notnoun,2011
Subject131,bam,fumble,filler,notnoun,23,0,notnoun,1322
Subject131,bam,momentary,filler,notnoun,24,0,notnoun,1757
Subject131,bam,anemia,filler,noun,25,1,noun,2669
Subject131,bam,brain,filler,noun,26,1,noun,1395
Subject131,bam,become,filler,notnoun,27,0,notnoun,2352
Subject131,bam,kidnap,filler,notnoun,28,0,notnoun,2400
Subject131,bam,hallucinatestep8,critical,notnoun,29,0,notnoun,1887
Subject131,bam,grammatical,filler,notnoun,3,0,notnoun,1274
Subject131,bam,hidden,filler,notnoun,30,0,notnoun,1489
Subject131,bam,embarassingstep9,critical,notnoun,31,0,notnoun,1836
Subject131,bam,ballerina,filler,noun,32,1,noun,2001
Subject131,bam,embassystep11,critical,noun,33,1,noun,1980
Subject131,bam,military,filler,noun,34,1,noun,1026
Subject131,bam,guilty,filler,notnoun,35,0,notnoun,1407
Subject131,bam,regular,filler,notnoun,36,0,notnoun,1501
Subject131,bam,miraculousstep10,critical,notnoun,37,0,notnoun,2320
Subject131,bam,family,filler,noun,38,1,noun,1836
Subject131,bam,felony,filler,noun,39,1,noun,1986
Subject131,bam,image,filler,noun,4,1,noun,1493
Subject131,bam,harmful,filler,notnoun,40,0,notnoun,1426
Subject131,bam,totally,filler,notnoun,41,0,notnoun,1393
Subject131,bam,yell,filler,notnoun,42,0,notnoun,1669
Subject131,bam,camera,filler,noun,43,1,noun,1328
Subject131,bam,manually,filler,notnoun,44,0,notnoun,1578
Subject131,bam,immoral,filler,notnoun,45,0,notnoun,1704
Subject131,bam,freeze,filler,notnoun,46,0,notnoun,1762
Subject131,bam,beauty,filler,noun,47,1,noun,2977
Subject131,bam,evolve,filler,notnoun,48,0,notnoun,2377
Subject131,bam,peninsulastep11,critical,noun,49,1,noun,1941
Subject131,bam,animal,filler,noun,5,1,noun,1200
Subject131,bam,overcome,filler,notnoun,50,0,notnoun,2578
Subject131,bam,failure,filler,noun,52,1,noun,2451
Subject131,bam,malpracticestep10,critical,noun,53,1,noun,2102
Subject131,bam,dinosaurstep8,critical,noun,54,1,noun,1816
Subject131,bam,hamburger,filler,noun,55,1,noun,1235
Subject131,bam,vibrant,filler,notnoun,56,0,notnoun,2293
Subject131,bam,typical,filler,notnoun,58,0,notnoun,2943
Subject131,bam,warrantee,filler,noun,59,1,noun,1338
Subject131,bam,ignore,filler,notnoun,6,0,notnoun,1712
Subject131,bam,coliseumstep9,critical,noun,60,1,noun,1365
Subject131,bam,grapple,filler,notnoun,61,0,notnoun,1496
Subject131,bam,honeymoon,filler,noun,62,1,noun,1728
Subject131,bam,utensilstep10,critical,noun,63,1,noun,1304
Subject131,bam,recover,filler,notnoun,64,0,notnoun,1510
Subject131,bam,remedial,filler,notnoun,65,0,notnoun,1909
Subject131,bam,nervousstep13,critical,notnoun,66,0,notnoun,1221
Subject131,bam,tobacco,filler,noun,67,1,noun,1198
Subject131,bam,opaque,filler,notnoun,68,0,notnoun,1781
Subject131,bam,occupy,filler,notnoun,69,0,notnoun,1611
Subject131,bam,umbrella,filler,noun,7,1,noun,1333
Subject131,bam,pineapple,filler,noun,70,1,noun,1127
Subject131,bam,immune,filler,notnoun,71,0,notnoun,1276
Subject131,bam,orbital,filler,notnoun,72,1,noun,3277
Subject131,bam,eraserstep8,critical,noun,73,1,noun,3168
Subject131,bam,degree,filler,noun,74,1,noun,1336
Subject131,bam,alone,filler,notnoun,75,0,notnoun,1273
Subject131,bam,addressstep12,critical,noun,76,1,noun,1891
Subject131,bam,parable,filler,noun,77,0,notnoun,2132
Subject131,bam,announcementstep8,critical,noun,78,1,noun,1428
Subject131,bam,global,filler,notnoun,79,0,notnoun,1965
Subject131,bam,unique,filler,notnoun,8,0,notnoun,1643
Subject131,bam,royal,filler,notnoun,80,0,notnoun,2020
Subject131,bam,engine,filler,noun,81,1,noun,1197
Subject131,bam,relate,filler,notnoun,82,0,notnoun,2214
Subject131,bam,arthritisstep8,critical,noun,83,1,noun,1835
Subject131,bam,homogeneousstep11,critical,notnoun,84,0,notnoun,1475
Subject131,bam,omelet,filler,noun,85,1,noun,1257
Subject131,bam,ironic,filler,notnoun,86,0,notnoun,1407
Subject131,bam,remind,filler,notnoun,87,0,notnoun,1888
Subject131,bam,around,filler,notnoun,88,0,notnoun,4125
Subject131,bam,lawyer,filler,noun,89,1,noun,1833
Subject131,bam,bakery,filler,noun,9,1,noun,2323
Subject131,bam,avenue,filler,noun,90,1,noun,1314
Subject131,bam,america,filler,noun,91,1,noun,1175
Subject131,bam,develop,filler,notnoun,92,0,notnoun,1781
Subject131,bam,rehearsalstep8,critical,noun,93,1,noun,1373
Subject131,bam,gullible,filler,notnoun,94,0,notnoun,2239
Subject131,bam,parrot,filler,noun,95,1,noun,1575
Subject131,bam,wrinkle,filler,noun,96,1,noun,2803
Subject131,bam,embracestep9,critical,notnoun,97,0,notnoun,3620
Subject131,bam,marina,filler,noun,98,1,noun,2097
Subject131,bam,weekly,filler,notnoun,99,0,notnoun,2647
Subject131,bam,eternal,filler,notnoun,0,0,notnoun,2462
Subject132,bam,eraserstep8,critical,noun,1,1,noun,1173
Subject132,bam,totally,filler,notnoun,10,0,notnoun,1124
Subject132,bam,umbrella,filler,noun,11,1,noun,991
Subject132,bam,ironic,filler,notnoun,12,0,notnoun,1106
Subject132,bam,tennesseestep11,critical,noun,13,1,noun,1912
Subject132,bam,freeze,filler,notnoun,14,0,notnoun,1350
Subject132,bam,overcome,filler,notnoun,15,0,notnoun,1124
Subject132,bam,global,filler,notnoun,16,0,notnoun,1039
Subject132,bam,guilty,filler,notnoun,17,0,notnoun,761
Subject132,bam,pregnancystep8,critical,noun,18,1,noun,1149
Subject132,bam,coliseumstep9,critical,noun,19,1,noun,1184
Subject132,bam,grammatical,filler,notnoun,2,0,notnoun,1189
Subject132,bam,military,filler,noun,20,1,noun,1109
Subject132,bam,hallucinatestep8,critical,notnoun,21,0,notnoun,1286
Subject132,bam,anemia,filler,noun,22,1,noun,1543
Subject132,bam,america,filler,noun,23,1,noun,1037
Subject132,bam,orbital,filler,notnoun,24,0,notnoun,1028
Subject132,bam,dinosaurstep8,critical,noun,25,1,noun,959
Subject132,bam,document,filler,noun,26,1,noun,1337
Subject132,bam,alone,filler,notnoun,27,0,notnoun,992
Subject132,bam,malpracticestep10,critical,noun,28,1,noun,1421
Subject132,bam,eternal,filler,notnoun,29,0,notnoun,1110
Subject132,bam,recover,filler,notnoun,3,0,notnoun,1439
Subject132,bam,opaque,filler,notnoun,30,0,notnoun,1035
Subject132,bam,vibrant,filler,notnoun,31,0,notnoun,1186
Subject132,bam,become,filler,notnoun,32,0,notnoun,1142
Subject132,bam,homogeneousstep11,critical,notnoun,33,0,notnoun,1151
Subject132,bam,beauty,filler,noun,34,1,noun,1371
Subject132,bam,romantic,filler,notnoun,35,0,notnoun,1447
Subject132,bam,announcementstep8,critical,noun,36,1,noun,1049
Subject132,bam,animal,filler,noun,37,1,noun,964
Subject132,bam,immune,filler,notnoun,38,0,notnoun,986
Subject132,bam,kidnap,filler,notnoun,39,0,notnoun,1042
Subject132,bam,felony,filler,noun,4,1,noun,1114
Subject132,bam,embarassingstep9,critical,notnoun,40,0,notnoun,1250
Subject132,bam,warrantee,filler,noun,41,1,noun,1360
Subject132,bam,remind,filler,notnoun,42,0,notnoun,1121
Subject132,bam,harmful,filler,notnoun,43,0,notnoun,987
Subject132,bam,pineapple,filler,noun,44,1,noun,906
Subject132,bam,hidden,filler,notnoun,45,0,notnoun,961
Subject132,bam,addressstep12,critical,noun,46,1,noun,1002
Subject132,bam,tobacco,filler,noun,47,1,noun,1011
Subject132,bam,manually,filler,notnoun,48,0,notnoun,1357
Subject132,bam,honeymoon,filler,noun,49,1,noun,1166
Subject132,bam,garden,filler,noun,5,1,noun,1051
Subject132,bam,energy,filler,noun,50,1,noun,1288
Subject132,bam,momentary,filler,notnoun,51,0,notnoun,1126
Subject132,bam,marina,filler,noun,52,1,noun,1182
Subject132,bam,engine,filler,noun,53,1,noun,900
Subject132,bam,human,filler,noun,54,1,noun,961
Subject132,bam,dragon,filler,noun,55,1,noun,888
Subject132,bam,embody,filler,notnoun,56,0,notnoun,1182
Subject132,bam,bakery,filler,noun,57,1,noun,1108
Subject132,bam,embassystep11,critical,noun,58,1,noun,1111
Subject132,bam,fumble,filler,notnoun,59,0,notnoun,992
Subject132,bam,occupy,filler,notnoun,6,0,notnoun,1204
Subject132,bam,yoghurt,filler,noun,60,1,noun,966
Subject132,bam,miraculousstep10,critical,notnoun,61,0,notnoun,1385
Subject132,bam,unique,filler,notnoun,62,0,notnoun,1184
Subject132,bam,rehearsalstep8,critical,noun,63,1,noun,1042
Subject132,bam,grapple,filler,notnoun,64,0,notnoun,935
Subject132,bam,lawyer,filler,noun,65,1,noun,1070
Subject132,bam,evolve,filler,notnoun,66,0,notnoun,1451
Subject132,bam,hamburger,filler,noun,67,1,noun,947
Subject132,bam,gullible,filler,notnoun,68,0,notnoun,1314
Subject132,bam,ballerina,filler,noun,69,1,noun,900
Subject132,bam,utensilstep10,critical,noun,7,1,noun,1062
Subject132,bam,depend,filler,notnoun,70,0,notnoun,1167
Subject132,bam,remedial,filler,notnoun,71,0,notnoun,1379
Subject132,bam,mineral,filler,noun,72,1,noun,962
Subject132,bam,peninsulastep11,critical,noun,73,1,noun,1252
Subject132,bam,royal,filler,notnoun,74,0,notnoun,994
Subject132,bam,camera,filler,noun,75,1,noun,1022
Subject132,bam,annoying,filler,notnoun,76,0,notnoun,938
Subject132,bam,brain,filler,noun,77,1,noun,930
Subject132,bam,nervousstep13,critical,notnoun,78,0,notnoun,1055
Subject132,bam,failure,filler,noun,79,1,noun,1173
Subject132,bam,typical,filler,notnoun,8,0,notnoun,1156
Subject132,bam,avenue,filler,noun,80,1,noun,963
Subject132,bam,ignore,filler,notnoun,81,0,notnoun,1035
Subject132,bam,arthritisstep8,critical,noun,82,1,noun,1062
Subject132,bam,weekly,filler,notnoun,83,0,notnoun,1221
Subject132,bam,appear,filler,notnoun,84,0,notnoun,1108
Subject132,bam,family,filler,noun,85,1,noun,1151
Subject132,bam,parrot,filler,noun,86,1,noun,966
Subject132,bam,regular,filler,notnoun,87,0,notnoun,1159
Subject132,bam,yell,filler,notnoun,88,1,noun,1146
Subject132,bam,relate,filler,notnoun,89,0,notnoun,1268
Subject132,bam,embracestep9,critical,notnoun,9,0,notnoun,1810
Subject132,bam,develop,filler,notnoun,90,0,notnoun,1296
Subject132,bam,immoral,filler,notnoun,91,0,notnoun,1031
Subject132,bam,tutorial,filler,noun,92,1,noun,1145
Subject132,bam,omelet,filler,noun,93,1,noun,882
Subject132,bam,wrinkle,filler,noun,94,1,noun,923
Subject132,bam,parable,filler,noun,95,1,noun,1595
Subject132,bam,around,filler,notnoun,96,0,notnoun,1248
Subject132,bam,arkansasstep10,critical,noun,97,1,noun,1210
Subject132,bam,degree,filler,noun,98,1,noun,1208
Subject132,bam,image,filler,noun,99,1,noun,1636
Subject132,bam,enroll,filler,notnoun,0,0,notnoun,1378
Subject135,aam,submarinestep10,critical,noun,1,1,noun,2195
Subject135,aam,solidstep12,critical,notnoun,10,1,noun,2325
