subject,condition,word,step,sAnswer,rt,trial,pass,phase
Subject209,aam,asee_shstep13.wav,13,0,673,22,3,Early
Subject209,aam,asee_shstep15.wav,15,0,888,45,7,Late
Subject209,aam,asee_shstep15.wav,15,0,560,47,8,Late
Subject209,aam,asee_shstep15.wav,15,0,474,48,9,Late
Subject209,aam,asee_shstep15.wav,15,0,632,59,10,Late
Subject209,aam,asee_shstep17.wav,17,0,823,5,1,Early
Subject209,aam,asee_shstep17.wav,17,0,823,7,2,Early
Subject209,aam,asee_shstep17.wav,17,0,707,10,3,Early
Subject209,aam,asee_shstep15.wav,15,0,791,9,1,Early
Subject209,aam,asee_shstep15.wav,15,0,963,13,2,Early
Subject209,aam,asee_shstep15.wav,15,0,941,15,3,Early
Subject209,aam,asee_shstep15.wav,15,1,1170,19,4,Early
Subject209,aam,asee_shstep15.wav,15,0,637,32,5,Early
Subject209,aam,asee_shstep15.wav,15,0,810,34,6,Late
Subject209,aam,asee_shstep17.wav,17,0,574,33,5,Early
Subject209,aam,asee_shstep17.wav,17,0,723,35,6,Late
Subject209,aam,asee_shstep17.wav,17,0,646,29,4,Early
Subject211,abm,asee_shstep7.wav,7,1,649,44,8,Late
Subject211,abm,asee_shstep7.wav,7,1,732,37,5,Early
Subject211,abm,asee_shstep7.wav,7,1,681,39,6,Late
Subject211,abm,asee_shstep7.wav,7,1,1055,43,7,Late
Subject211,abm,asee_shstep5.wav,5,1,502,45,9,Late
Subject211,abm,asee_shstep5.wav,5,1,685,50,10,Late
Subject211,abm,asee_shstep7.wav,7,1,1019,3,1,Early
Subject211,abm,asee_shstep7.wav,7,1,692,10,2,Early
Subject211,abm,asee_shstep7.wav,7,1,624,20,3,Early
Subject211,abm,asee_shstep7.wav,7,1,846,36,4,Early
Subject211,abm,asee_shstep5.wav,5,1,1239,2,1,Early
Subject211,abm,asee_shstep5.wav,5,1,733,6,2,Early
Subject211,abm,asee_shstep5.wav,5,1,662,8,3,Early
Subject211,abm,asee_shstep5.wav,5,1,1038,14,4,Early
Subject211,abm,asee_shstep5.wav,5,1,684,17,5,Early
Subject211,abm,asee_shstep5.wav,5,1,667,19,6,Late
Subject211,abm,asee_shstep5.wav,5,1,589,23,7,Late
Subject211,abm,asee_shstep5.wav,5,0,851,42,8,Late
Subject211,abm,asee_shstep13.wav,13,0,618,54,8,Late
Subject211,abm,asee_shstep13.wav,13,0,555,66,9,Late
Subject211,abm,asee_shstep13.wav,13,0,653,69,10,Late
Subject211,abm,asee_shstep15.wav,15,0,777,9,1,Early
Subject211,abm,asee_shstep15.wav,15,0,824,18,2,Early
Subject211,abm,asee_shstep15.wav,15,0,669,26,3,Early
Subject211,abm,asee_shstep15.wav,15,0,777,33,4,Early
Subject211,abm,asee_shstep15.wav,15,1,364,51,5,Early
Subject211,abm,asee_shstep15.wav,15,0,790,53,6,Late
Subject211,abm,asee_shstep15.wav,15,0,651,58,7,Late
Subject211,abm,asee_shstep15.wav,15,1,460,60,8,Late
Subject211,abm,asee_shstep7.wav,7,1,690,47,9,Late
Subject211,abm,asee_shstep7.wav,7,1,560,56,10,Late
Subject211,abm,asee_shstep9.wav,9,1,1822,1,1,Early
Subject211,abm,asee_shstep9.wav,9,1,655,16,2,Early
Subject211,abm,asee_shstep9.wav,9,1,685,27,3,Early
Subject211,abm,asee_shstep9.wav,9,1,506,46,4,Early
Subject211,abm,asee_shstep9.wav,9,1,693,49,5,Early
Subject211,abm,asee_shstep9.wav,9,1,737,55,6,Late
Subject211,abm,asee_shstep9.wav,9,1,449,59,7,Late
Subject211,abm,asee_shstep9.wav,9,1,1396,61,8,Late
Subject211,abm,asee_shstep9.wav,9,1,786,62,9,Late
Subject211,abm,asee_shstep9.wav,9,1,733,67,10,Late
Subject211,abm,asee_shstep11.wav,11,0,666,5,1,Early
Subject211,abm,asee_shstep11.wav,11,0,902,11,2,Early
Subject211,abm,asee_shstep11.wav,11,1,1750,13,3,Early
Subject211,abm,asee_shstep11.wav,11,1,746,15,4,Early
Subject211,abm,asee_shstep11.wav,11,1,883,21,5,Early
Subject211,abm,asee_shstep11.wav,11,1,1582,30,6,Late
Subject211,abm,asee_shstep11.wav,11,1,825,31,7,Late
Subject211,abm,asee_shstep11.wav,11,1,1160,40,8,Late
Subject211,abm,asee_shstep11.wav,11,0,697,52,9,Late
Subject211,abm,asee_shstep11.wav,11,1,556,57,10,Late
Subject211,abm,asee_shstep13.wav,13,0,1032,4,1,Early
Subject211,abm,asee_shstep13.wav,13,1,1105,12,2,Early
Subject211,abm,asee_shstep13.wav,13,1,725,24,3,Early
Subject211,abm,asee_shstep13.wav,13,1,520,25,4,Early
Subject211,abm,asee_shstep13.wav,13,0,853,35,5,Early
Subject211,abm,asee_shstep13.wav,13,1,1107,38,6,Late
Subject211,abm,asee_shstep13.wav,13,0,783,41,7,Late
Subject211,abm,asee_shstep17.wav,17,0,1982,0,1,Early
Subject211,abm,asee_shstep17.wav,17,0,887,7,2,Early
Subject211,abm,asee_shstep17.wav,17,0,697,22,3,Early
Subject211,abm,asee_shstep17.wav,17,1,435,28,4,Early
Subject211,abm,asee_shstep17.wav,17,0,795,29,5,Early
Subject211,abm,asee_shstep17.wav,17,0,682,32,6,Late
Subject211,abm,asee_shstep17.wav,17,0,725,34,7,Late
Subject211,abm,asee_shstep17.wav,17,0,748,48,8,Late
Subject211,abm,asee_shstep17.wav,17,0,681,63,9,Late
Subject211,abm,asee_shstep17.wav,17,0,1194,68,10,Late
Subject211,abm,asee_shstep15.wav,15,0,692,64,9,Late
Subject211,abm,asee_shstep15.wav,15,0,688,65,10,Late
Subject212,aam,asee_shstep9.wav,9,0,741,57,9,Late
Subject212,aam,asee_shstep7.wav,7,1,807,67,9,Late
Subject212,aam,asee_shstep7.wav,7,1,691,68,10,Late
Subject212,aam,asee_shstep9.wav,9,1,720,4,1,Early
Subject212,aam,asee_shstep9.wav,9,1,722,5,2,Early
Subject212,aam,asee_shstep9.wav,9,1,816,7,3,Early
Subject212,aam,asee_shstep9.wav,9,1,950,10,4,Early
Subject212,aam,asee_shstep9.wav,9,1,1055,20,5,Early
Subject212,aam,asee_shstep9.wav,9,1,974,42,6,Late
Subject212,aam,asee_shstep9.wav,9,1,1279,51,7,Late
Subject212,aam,asee_shstep9.wav,9,0,1418,53,8,Late
Subject212,aam,asee_shstep13.wav,13,0,1007,11,2,Early
Subject212,aam,asee_shstep13.wav,13,1,3134,12,3,Early
Subject212,aam,asee_shstep13.wav,13,0,1494,14,4,Early
Subject212,aam,asee_shstep13.wav,13,0,1091,24,5,Early
Subject212,aam,asee_shstep13.wav,13,1,1403,39,6,Late
Subject212,aam,asee_shstep13.wav,13,0,1066,50,7,Late
Subject212,aam,asee_shstep13.wav,13,0,917,52,8,Late
Subject212,aam,asee_shstep13.wav,13,0,1022,60,9,Late
Subject212,aam,asee_shstep13.wav,13,0,915,65,10,Late
Subject212,aam,asee_shstep15.wav,15,1,806,3,1,Early
Subject212,aam,asee_shstep15.wav,15,0,1035,17,2,Early
Subject212,aam,asee_shstep15.wav,15,0,870,21,3,Early
Subject212,aam,asee_shstep15.wav,15,0,829,22,4,Early
Subject212,aam,asee_shstep15.wav,15,0,824,33,5,Early
Subject212,aam,asee_shstep15.wav,15,0,777,34,6,Late
Subject212,aam,asee_shstep15.wav,15,0,872,37,7,Late
Subject212,aam,asee_shstep15.wav,15,0,1020,56,8,Late
Subject212,aam,asee_shstep15.wav,15,0,966,62,9,Late
Subject212,aam,asee_shstep15.wav,15,0,844,69,10,Late
Subject212,aam,asee_shstep17.wav,17,1,3525,0,1,Early
Subject212,aam,asee_shstep17.wav,17,0,900,8,2,Early
Subject212,aam,asee_shstep17.wav,17,0,967,13,3,Early
Subject212,aam,asee_shstep17.wav,17,0,996,19,4,Early
Subject212,aam,asee_shstep17.wav,17,0,1069,23,5,Early
Subject212,aam,asee_shstep17.wav,17,0,796,32,6,Late
Subject212,aam,asee_shstep17.wav,17,0,893,36,7,Late
Subject212,aam,asee_shstep17.wav,17,0,839,41,8,Late
Subject212,aam,asee_shstep17.wav,17,0,770,47,9,Late
Subject212,aam,asee_shstep9.wav,9,1,753,66,10,Late
Subject212,aam,asee_shstep11.wav,11,1,759,6,1,Early
Subject212,aam,asee_shstep11.wav,11,0,1456,18,2,Early
Subject212,aam,asee_shstep11.wav,11,0,1327,25,3,Early
Subject212,aam,asee_shstep11.wav,11,1,901,27,4,Early
Subject212,aam,asee_shstep11.wav,11,1,1147,30,5,Early
Subject212,aam,asee_shstep11.wav,11,0,1744,48,6,Late
Subject212,aam,asee_shstep11.wav,11,0,1139,49,7,Late
Subject212,aam,asee_shstep11.wav,11,0,931,61,8,Late
Subject212,aam,asee_shstep11.wav,11,0,1671,63,9,Late
Subject212,aam,asee_shstep11.wav,11,1,831,64,10,Late
Subject212,aam,asee_shstep13.wav,13,1,805,2,1,Early
Subject212,aam,asee_shstep5.wav,5,1,854,9,1,Early
Subject212,aam,asee_shstep5.wav,5,1,744,28,2,Early
Subject212,aam,asee_shstep5.wav,5,1,812,29,3,Early
Subject212,aam,asee_shstep5.wav,5,1,1042,31,4,Early
Subject212,aam,asee_shstep5.wav,5,1,795,38,5,Early
Subject212,aam,asee_shstep5.wav,5,1,924,40,6,Late
Subject212,aam,asee_shstep5.wav,5,1,852,43,7,Late
Subject212,aam,asee_shstep5.wav,5,1,848,45,8,Late
Subject212,aam,asee_shstep5.wav,5,0,750,55,9,Late
Subject212,aam,asee_shstep5.wav,5,0,806,58,10,Late
Subject212,aam,asee_shstep7.wav,7,1,1205,1,1,Early
Subject212,aam,asee_shstep7.wav,7,1,870,15,2,Early
Subject212,aam,asee_shstep7.wav,7,1,1148,16,3,Early
Subject212,aam,asee_shstep7.wav,7,1,1096,26,4,Early
Subject212,aam,asee_shstep7.wav,7,1,829,35,5,Early
Subject212,aam,asee_shstep7.wav,7,1,660,44,6,Late
Subject212,aam,asee_shstep7.wav,7,1,779,46,7,Late
Subject212,aam,asee_shstep7.wav,7,0,1057,54,8,Late
Subject212,aam,asee_shstep17.wav,17,1,387,59,10,Late
Subject215,abm,asee_shstep15.wav,15,0,1019,49,7,Late
Subject215,abm,asee_shstep15.wav,15,0,966,63,8,Late
Subject215,abm,asee_shstep15.wav,15,0,994,37,6,Late
Subject215,abm,asee_shstep17.wav,17,0,1060,16,1,Early
Subject215,abm,asee_shstep17.wav,17,0,964,25,2,Early
Subject215,abm,asee_shstep15.wav,15,0,1098,64,9,Late
Subject215,abm,asee_shstep15.wav,15,0,969,66,10,Late
Subject215,abm,asee_shstep15.wav,15,0,1064,10,2,Early
Subject215,abm,asee_shstep15.wav,15,0,1033,17,3,Early
Subject215,abm,asee_shstep15.wav,15,0,1036,20,4,Early
Subject215,abm,asee_shstep15.wav,15,0,939,28,5,Early
Subject215,abm,asee_shstep5.wav,5,1,3155,0,1,Early
Subject215,abm,asee_shstep5.wav,5,0,1006,7,2,Early
Subject215,abm,asee_shstep5.wav,5,1,1109,13,3,Early
Subject215,abm,asee_shstep5.wav,5,1,1127,15,4,Early
Subject215,abm,asee_shstep5.wav,5,1,1111,21,5,Early
Subject215,abm,asee_shstep5.wav,5,1,976,36,6,Late
Subject215,abm,asee_shstep5.wav,5,1,1011,38,7,Late
Subject215,abm,asee_shstep5.wav,5,1,1070,39,8,Late
Subject215,abm,asee_shstep5.wav,5,1,1245,58,9,Late
Subject215,abm,asee_shstep5.wav,5,0,691,67,10,Late
Subject215,abm,asee_shstep7.wav,7,1,3696,19,1,Early
Subject215,abm,asee_shstep7.wav,7,1,1798,24,2,Early
Subject215,abm,asee_shstep7.wav,7,1,1042,30,3,Early
Subject215,abm,asee_shstep7.wav,7,1,935,34,4,Early
Subject215,abm,asee_shstep7.wav,7,1,1029,41,5,Early
Subject215,abm,asee_shstep7.wav,7,1,1023,42,6,Late
Subject215,abm,asee_shstep7.wav,7,1,1161,46,7,Late
Subject215,abm,asee_shstep7.wav,7,1,1658,51,8,Late
Subject215,abm,asee_shstep7.wav,7,0,1461,56,9,Late
Subject215,abm,asee_shstep7.wav,7,1,1163,60,10,Late
Subject215,abm,asee_shstep9.wav,9,1,2732,1,1,Early
Subject215,abm,asee_shstep17.wav,17,0,972,26,3,Early
Subject215,abm,asee_shstep17.wav,17,0,806,27,4,Early
Subject215,abm,asee_shstep17.wav,17,0,1112,33,5,Early
Subject215,abm,asee_shstep17.wav,17,0,1027,35,6,Late
Subject215,abm,asee_shstep17.wav,17,0,1126,48,7,Late
Subject215,abm,asee_shstep17.wav,17,0,1185,59,8,Late
Subject215,abm,asee_shstep17.wav,17,0,1014,65,9,Late
Subject215,abm,asee_shstep17.wav,17,0,1665,69,10,Late
Subject215,abm,asee_shstep11.wav,11,1,1731,2,1,Early
Subject215,abm,asee_shstep11.wav,11,0,1193,3,2,Early
Subject215,abm,asee_shstep11.wav,11,0,1180,5,3,Early
Subject215,abm,asee_shstep11.wav,11,0,1329,6,4,Early
Subject215,abm,asee_shstep11.wav,11,1,1293,22,5,Early
Subject215,abm,asee_shstep11.wav,11,1,1125,31,6,Late
Subject215,abm,asee_shstep11.wav,11,0,1036,43,7,Late
Subject215,abm,asee_shstep11.wav,11,1,1094,52,8,Late
Subject215,abm,asee_shstep11.wav,11,0,953,53,9,Late
Subject215,abm,asee_shstep11.wav,11,1,996,61,10,Late
Subject215,abm,asee_shstep13.wav,13,0,1474,4,1,Early
Subject215,abm,asee_shstep13.wav,13,1,1284,9,2,Early
Subject215,abm,asee_shstep13.wav,13,1,1104,11,3,Early
Subject215,abm,asee_shstep13.wav,13,0,1195,23,4,Early
Subject215,abm,asee_shstep13.wav,13,0,1076,32,5,Early
Subject215,abm,asee_shstep13.wav,13,0,984,40,6,Late
Subject215,abm,asee_shstep13.wav,13,0,1122,44,7,Late
Subject215,abm,asee_shstep13.wav,13,0,1169,45,8,Late
Subject215,abm,asee_shstep13.wav,13,0,1158,57,9,Late
Subject215,abm,asee_shstep13.wav,13,0,1129,62,10,Late
Subject215,abm,asee_shstep15.wav,15,0,1237,8,1,Early
Subject215,abm,asee_shstep9.wav,9,1,1123,29,5,Early
Subject215,abm,asee_shstep9.wav,9,1,1117,47,6,Late
Subject215,abm,asee_shstep9.wav,9,1,1388,50,7,Late
Subject215,abm,asee_shstep9.wav,9,1,1325,54,8,Late
Subject215,abm,asee_shstep9.wav,9,1,1332,55,9,Late
Subject215,abm,asee_shstep9.wav,9,1,1223,12,2,Early
Subject215,abm,asee_shstep9.wav,9,1,1094,14,3,Early
Subject215,abm,asee_shstep9.wav,9,1,1327,18,4,Early
Subject216,bbm,asee_shstep9.wav,9,1,1023,44,8,Late
Subject216,bbm,asee_shstep11.wav,11,0,871,7,2,Early
Subject216,bbm,asee_shstep9.wav,9,1,974,69,10,Late
Subject216,bbm,asee_shstep11.wav,11,0,1285,5,1,Early
Subject216,bbm,asee_shstep9.wav,9,0,1309,11,3,Early
Subject216,bbm,asee_shstep9.wav,9,1,1271,15,4,Early
Subject216,bbm,asee_shstep9.wav,9,1,628,18,5,Early
Subject216,bbm,asee_shstep9.wav,9,1,835,24,6,Late
Subject216,bbm,asee_shstep9.wav,9,1,737,31,7,Late
Subject216,bbm,asee_shstep5.wav,5,1,4442,2,1,Early
Subject216,bbm,asee_shstep5.wav,5,1,797,26,3,Early
Subject216,bbm,asee_shstep5.wav,5,1,767,28,4,Early
Subject216,bbm,asee_shstep5.wav,5,1,687,34,5,Early
Subject216,bbm,asee_shstep5.wav,5,1,772,38,6,Late
Subject216,bbm,asee_shstep5.wav,5,1,810,42,7,Late
Subject216,bbm,asee_shstep5.wav,5,1,2348,47,8,Late
Subject216,bbm,asee_shstep5.wav,5,1,892,51,9,Late
Subject216,bbm,asee_shstep5.wav,5,1,728,57,10,Late
Subject216,bbm,asee_shstep7.wav,7,1,723,16,1,Early
Subject216,bbm,asee_shstep7.wav,7,1,749,17,2,Early
Subject216,bbm,asee_shstep7.wav,7,0,628,22,3,Early
Subject216,bbm,asee_shstep7.wav,7,1,1017,32,4,Early
Subject216,bbm,asee_shstep7.wav,7,0,841,39,5,Early
Subject216,bbm,asee_shstep7.wav,7,1,801,40,6,Late
Subject216,bbm,asee_shstep7.wav,7,1,3023,43,7,Late
Subject216,bbm,asee_shstep7.wav,7,1,909,46,8,Late
Subject216,bbm,asee_shstep7.wav,7,1,826,56,9,Late
Subject216,bbm,asee_shstep7.wav,7,1,743,60,10,Late
Subject216,bbm,asee_shstep9.wav,9,0,1140,9,1,Early
Subject216,bbm,asee_shstep9.wav,9,0,869,10,2,Early
Subject216,bbm,asee_shstep17.wav,17,0,856,4,2,Early
Subject216,bbm,asee_shstep17.wav,17,0,715,20,3,Early
Subject216,bbm,asee_shstep17.wav,17,0,1041,23,4,Early
Subject216,bbm,asee_shstep17.wav,17,0,1364,25,5,Early
Subject216,bbm,asee_shstep17.wav,17,0,733,29,6,Late
Subject216,bbm,asee_shstep17.wav,17,0,964,35,7,Late
Subject216,bbm,asee_shstep17.wav,17,0,1627,53,8,Late
Subject216,bbm,asee_shstep17.wav,17,0,997,59,9,Late
Subject216,bbm,asee_shstep17.wav,17,0,1029,62,10,Late
Subject216,bbm,asee_shstep13.wav,13,0,912,27,4,Early
Subject216,bbm,asee_shstep13.wav,13,0,840,30,5,Early
Subject216,bbm,asee_shstep11.wav,11,1,814,33,3,Early
Subject216,bbm,asee_shstep11.wav,11,0,713,45,4,Early
Subject216,bbm,asee_shstep11.wav,11,0,1620,48,5,Early
Subject216,bbm,asee_shstep11.wav,11,0,1767,49,6,Late
Subject216,bbm,asee_shstep11.wav,11,0,1144,52,7,Late
Subject216,bbm,asee_shstep11.wav,11,0,877,58,8,Late
Subject216,bbm,asee_shstep11.wav,11,0,713,65,9,Late
Subject216,bbm,asee_shstep11.wav,11,1,2735,68,10,Late
Subject216,bbm,asee_shstep13.wav,13,0,924,6,1,Early
Subject216,bbm,asee_shstep13.wav,13,0,1484,12,2,Early
Subject216,bbm,asee_shstep13.wav,13,0,555,21,3,Early
Subject216,bbm,asee_shstep15.wav,15,0,962,41,7,Late
Subject216,bbm,asee_shstep15.wav,15,0,1111,55,8,Late
Subject216,bbm,asee_shstep13.wav,13,0,563,37,6,Late
Subject216,bbm,asee_shstep13.wav,13,0,2669,50,7,Late
Subject216,bbm,asee_shstep13.wav,13,0,1401,54,8,Late
Subject216,bbm,asee_shstep13.wav,13,0,1056,61,9,Late
Subject216,bbm,asee_shstep13.wav,13,0,1138,64,10,Late
Subject216,bbm,asee_shstep15.wav,15,0,1787,0,1,Early
Subject216,bbm,asee_shstep15.wav,15,0,1367,3,2,Early
Subject216,bbm,asee_shstep15.wav,15,0,939,8,3,Early
Subject216,bbm,asee_shstep15.wav,15,0,1019,13,4,Early
Subject216,bbm,asee_shstep15.wav,15,0,916,19,5,Early
Subject216,bbm,asee_shstep15.wav,15,0,880,36,6,Late
Subject216,bbm,asee_shstep17.wav,17,0,1707,1,1,Early
Subject216,bbm,asee_shstep15.wav,15,0,1210,63,9,Late
Subject216,bbm,asee_shstep15.wav,15,1,588,67,10,Late
Subject217,abm,asee_shstep13.wav,13,1,917,35,3,Early
Subject217,abm,asee_shstep13.wav,13,0,1036,31,2,Early
Subject217,abm,asee_shstep11.wav,11,0,957,8,3,Early
Subject217,abm,asee_shstep11.wav,11,0,905,13,4,Early
Subject217,abm,asee_shstep11.wav,11,1,1233,15,5,Early
Subject217,abm,asee_shstep11.wav,11,0,1086,16,6,Late
Subject217,abm,asee_shstep11.wav,11,0,931,18,7,Late
Subject217,abm,asee_shstep11.wav,11,0,867,20,8,Late
Subject217,abm,asee_shstep11.wav,11,1,1348,24,9,Late
Subject217,abm,asee_shstep11.wav,11,0,883,28,10,Late
Subject217,abm,asee_shstep13.wav,13,0,1285,17,1,Early
Subject217,abm,asee_shstep5.wav,5,1,1187,1,1,Early
Subject217,abm,asee_shstep5.wav,5,1,929,32,2,Early
Subject217,abm,asee_shstep13.wav,13,0,927,41,4,Early
Subject217,abm,asee_shstep13.wav,13,0,1446,43,5,Early
Subject217,abm,asee_shstep13.wav,13,0,1279,51,6,Late
Subject217,abm,asee_shstep13.wav,13,0,846,61,7,Late
Subject217,abm,asee_shstep13.wav,13,0,1029,63,8,Late
Subject217,abm,asee_shstep13.wav,13,0,1231,64,9,Late
Subject217,abm,asee_shstep13.wav,13,0,868,68,10,Late
Subject217,abm,asee_shstep15.wav,15,0,816,3,1,Early
Subject217,abm,asee_shstep15.wav,15,0,1110,14,2,Early
Subject217,abm,asee_shstep15.wav,15,0,1634,25,3,Early
Subject217,abm,asee_shstep15.wav,15,0,1031,29,4,Early
Subject217,abm,asee_shstep15.wav,15,0,1829,42,5,Early
Subject217,abm,asee_shstep15.wav,15,0,1135,45,6,Late
Subject217,abm,asee_shstep15.wav,15,0,847,46,7,Late
Subject217,abm,asee_shstep15.wav,15,0,941,47,8,Late
Subject217,abm,asee_shstep15.wav,15,0,836,67,9,Late
Subject217,abm,asee_shstep15.wav,15,0,740,69,10,Late
Subject217,abm,asee_shstep17.wav,17,0,873,2,1,Early
Subject217,abm,asee_shstep17.wav,17,0,759,4,2,Early
Subject217,abm,asee_shstep17.wav,17,0,964,9,3,Early
Subject217,abm,asee_shstep17.wav,17,1,1160,10,4,Early
Subject217,abm,asee_shstep17.wav,17,0,906,12,5,Early
Subject217,abm,asee_shstep17.wav,17,1,1295,23,6,Late
Subject217,abm,asee_shstep17.wav,17,0,1344,26,7,Late
Subject217,abm,asee_shstep17.wav,17,0,1105,37,8,Late
Subject217,abm,asee_shstep17.wav,17,0,923,52,9,Late
Subject217,abm,asee_shstep17.wav,17,0,1061,54,10,Late
Subject217,abm,asee_shstep9.wav,9,1,1085,62,10,Late
Subject217,abm,asee_shstep11.wav,11,1,1037,5,1,Early
Subject217,abm,asee_shstep11.wav,11,0,1035,6,2,Early
Subject217,abm,asee_shstep5.wav,5,1,968,40,6,Late
Subject217,abm,asee_shstep5.wav,5,1,1098,49,7,Late
Subject217,abm,asee_shstep5.wav,5,1,890,50,8,Late
Subject217,abm,asee_shstep5.wav,5,1,897,56,9,Late
Subject217,abm,asee_shstep5.wav,5,1,1096,57,10,Late
Subject217,abm,asee_shstep7.wav,7,0,2082,0,1,Early
Subject217,abm,asee_shstep7.wav,7,1,934,7,2,Early
Subject217,abm,asee_shstep7.wav,7,1,998,21,3,Early
Subject217,abm,asee_shstep7.wav,7,1,999,22,4,Early
Subject217,abm,asee_shstep7.wav,7,1,954,39,5,Early
Subject217,abm,asee_shstep5.wav,5,1,922,33,3,Early
Subject217,abm,asee_shstep5.wav,5,1,850,34,4,Early
Subject217,abm,asee_shstep5.wav,5,1,897,38,5,Early
Subject217,abm,asee_shstep7.wav,7,1,937,65,9,Late
Subject217,abm,asee_shstep7.wav,7,1,933,66,10,Late
Subject217,abm,asee_shstep9.wav,9,1,1313,11,1,Early
Subject217,abm,asee_shstep9.wav,9,0,821,19,2,Early
Subject217,abm,asee_shstep9.wav,9,1,888,27,3,Early
Subject217,abm,asee_shstep9.wav,9,1,1015,30,4,Early
Subject217,abm,asee_shstep9.wav,9,1,1117,36,5,Early
Subject217,abm,asee_shstep9.wav,9,1,894,44,6,Late
Subject217,abm,asee_shstep9.wav,9,1,934,53,7,Late
Subject217,abm,asee_shstep9.wav,9,1,939,59,8,Late
Subject217,abm,asee_shstep7.wav,7,1,718,48,6,Late
Subject217,abm,asee_shstep7.wav,7,1,892,55,7,Late
Subject217,abm,asee_shstep7.wav,7,1,797,58,8,Late
Subject217,abm,asee_shstep9.wav,9,1,971,60,9,Late
Subject224,aam,asee_shstep11.wav,11,1,1097,24,1,Early
Subject224,aam,asee_shstep11.wav,11,0,706,29,2,Early
Subject224,aam,asee_shstep11.wav,11,1,1100,30,3,Early
Subject224,aam,asee_shstep11.wav,11,1,924,36,4,Early
Subject224,aam,asee_shstep11.wav,11,1,1008,41,5,Early
Subject224,aam,asee_shstep11.wav,11,1,972,55,6,Late
Subject224,aam,asee_shstep11.wav,11,1,1163,58,7,Late
Subject224,aam,asee_shstep11.wav,11,1,950,59,8,Late
Subject224,aam,asee_shstep11.wav,11,1,1173,65,9,Late
Subject224,aam,asee_shstep11.wav,11,1,1070,66,10,Late
Subject224,aam,asee_shstep9.wav,9,1,915,49,8,Late
Subject224,aam,asee_shstep9.wav,9,1,1134,52,9,Late
Subject224,aam,asee_shstep9.wav,9,1,838,53,10,Late
Subject224,aam,asee_shstep13.wav,13,1,1236,21,4,Early
Subject224,aam,asee_shstep13.wav,13,0,1090,37,5,Early
Subject224,aam,asee_shstep13.wav,13,0,1172,54,6,Late
Subject224,aam,asee_shstep13.wav,13,0,701,56,7,Late
Subject224,aam,asee_shstep13.wav,13,0,808,60,8,Late
Subject224,aam,asee_shstep13.wav,13,0,946,61,9,Late
Subject224,aam,asee_shstep13.wav,13,0,909,62,10,Late
Subject224,aam,asee_shstep15.wav,15,0,1115,2,1,Early
Subject224,aam,asee_shstep15.wav,15,0,1033,5,2,Early
Subject224,aam,asee_shstep15.wav,15,0,1190,11,3,Early
Subject224,aam,asee_shstep15.wav,15,0,902,15,4,Early
Subject224,aam,asee_shstep15.wav,15,0,834,16,5,Early
Subject224,aam,asee_shstep15.wav,15,0,774,17,6,Late
Subject224,aam,asee_shstep15.wav,15,0,918,22,7,Late
Subject224,aam,asee_shstep15.wav,15,0,863,23,8,Late
Subject224,aam,asee_shstep15.wav,15,0,861,32,9,Late
Subject224,aam,asee_shstep15.wav,15,0,1226,63,10,Late
Subject224,aam,asee_shstep17.wav,17,0,1007,3,1,Early
Subject224,aam,asee_shstep17.wav,17,0,928,10,2,Early
Subject224,aam,asee_shstep17.wav,17,0,803,12,3,Early
Subject224,aam,asee_shstep17.wav,17,0,949,14,4,Early
Subject224,aam,asee_shstep17.wav,17,0,835,27,5,Early
Subject224,aam,asee_shstep17.wav,17,0,744,39,6,Late
Subject224,aam,asee_shstep17.wav,17,0,955,43,7,Late
Subject224,aam,asee_shstep17.wav,17,0,835,45,8,Late
Subject224,aam,asee_shstep17.wav,17,0,916,51,9,Late
Subject224,aam,asee_shstep17.wav,17,0,835,64,10,Late
Subject224,aam,asee_shstep5.wav,5,1,1065,7,1,Early
Subject224,aam,asee_shstep5.wav,5,1,807,9,2,Early
Subject224,aam,asee_shstep5.wav,5,1,817,20,3,Early
Subject224,aam,asee_shstep5.wav,5,1,778,28,4,Early
Subject224,aam,asee_shstep5.wav,5,1,1030,31,5,Early
Subject224,aam,asee_shstep5.wav,5,1,823,33,6,Late
Subject224,aam,asee_shstep5.wav,5,1,743,35,7,Late
Subject224,aam,asee_shstep5.wav,5,1,830,57,8,Late
Subject224,aam,asee_shstep5.wav,5,1,769,67,9,Late
Subject224,aam,asee_shstep5.wav,5,1,905,69,10,Late
Subject224,aam,asee_shstep13.wav,13,0,1712,0,1,Early
Subject224,aam,asee_shstep13.wav,13,0,912,8,2,Early
Subject224,aam,asee_shstep13.wav,13,0,757,18,3,Early
Subject224,aam,asee_shstep7.wav,7,1,769,26,4,Early
Subject224,aam,asee_shstep7.wav,7,1,827,34,5,Early
Subject224,aam,asee_shstep7.wav,7,1,892,40,6,Late
Subject224,aam,asee_shstep7.wav,7,1,964,42,7,Late
Subject224,aam,asee_shstep7.wav,7,1,1057,47,8,Late
Subject224,aam,asee_shstep7.wav,7,1,780,50,9,Late
Subject224,aam,asee_shstep7.wav,7,1,675,68,10,Late
Subject224,aam,asee_shstep9.wav,9,1,1440,6,1,Early
Subject224,aam,asee_shstep9.wav,9,1,1132,19,2,Early
Subject224,aam,asee_shstep9.wav,9,1,929,25,3,Early
Subject224,aam,asee_shstep7.wav,7,1,1261,1,1,Early
Subject224,aam,asee_shstep7.wav,7,1,815,4,2,Early
