Subject,Condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,accuracy,rt
AAM31,AAM,sufferstep8,critical,notNoun,59,0,notNoun,1,836
AAM31,AAM,superpowerstep12,critical,noun,55,1,noun,1,1800
AAM31,AAM,surrenderstep8,critical,notNoun,35,0,notNoun,1,1430
AAM31,AAM,tobacco,filler,noun,92,1,noun,1,1452
AAM31,AAM,totally,filler,notNoun,67,1,noun,0,1996
AAM31,AAM,tutorial,filler,noun,43,1,noun,1,2153
AAM31,AAM,typical,filler,notNoun,53,0,notNoun,1,1032
AAM31,AAM,umbrella,filler,noun,56,1,noun,1,1205
AAM31,AAM,unique,filler,notNoun,11,0,notNoun,1,1812
AAM31,AAM,vibrant,filler,notNoun,15,0,notNoun,1,1495
AAM31,AAM,warrantee,filler,noun,63,0,notNoun,0,1129
AAM31,AAM,weekly,filler,notNoun,57,1,noun,0,1754
AAM31,AAM,wrinkle,filler,noun,45,0,notNoun,0,2250
AAM31,AAM,yell,filler,notNoun,9,0,notNoun,1,1422
AAM31,AAM,yoghurt,filler,noun,81,1,noun,1,1166
AAM32,AAM,acerbicstep12,critical,notNoun,68,0,notNoun,1,2337
AAM32,AAM,alone,filler,notNoun,9,0,notNoun,1,1581
AAM32,AAM,america,filler,noun,36,1,noun,1,1399
AAM32,AAM,anemia,filler,noun,63,1,noun,1,1372
AAM32,AAM,animal,filler,noun,46,1,noun,1,1034
AAM32,AAM,annoying,filler,notNoun,62,0,notNoun,1,995
AAM32,AAM,appear,filler,notNoun,6,0,notNoun,1,1357
AAM32,AAM,around,filler,notNoun,51,0,notNoun,1,1241
AAM32,AAM,avenue,filler,noun,16,1,noun,1,984
AAM32,AAM,bakery,filler,noun,31,1,noun,1,1473
AAM32,AAM,ballerina,filler,noun,66,1,noun,1,1104
AAM32,AAM,basementstep11,critical,noun,12,1,noun,1,1219
AAM32,AAM,beauty,filler,noun,72,0,notNoun,0,963
AAM32,AAM,become,filler,notNoun,23,0,notNoun,1,1169
AAM32,AAM,brain,filler,noun,18,1,noun,1,841
AAM32,AAM,camera,filler,noun,32,1,noun,1,1030
AAM32,AAM,casserolestep12,critical,noun,22,1,noun,1,1720
AAM32,AAM,ciderstep9,critical,noun,57,1,noun,1,1276
AAM32,AAM,degree,filler,noun,91,0,notNoun,0,1761
AAM32,AAM,depend,filler,notNoun,52,0,notNoun,1,1306
AAM32,AAM,develop,filler,notNoun,74,0,notNoun,1,1226
AAM32,AAM,document,filler,noun,1,1,noun,1,1043
AAM32,AAM,dragon,filler,noun,89,1,noun,1,925
AAM32,AAM,embody,filler,notNoun,27,0,notNoun,1,1819
AAM32,AAM,energy,filler,noun,8,1,noun,1,1486
AAM32,AAM,engine,filler,noun,0,1,noun,1,1405
AAM32,AAM,enroll,filler,notNoun,67,0,notNoun,1,1146
AAM32,AAM,eternal,filler,notNoun,78,0,notNoun,1,1287
AAM32,AAM,evolve,filler,notNoun,61,0,notNoun,1,1331
AAM32,AAM,failure,filler,noun,15,0,notNoun,0,1635
AAM32,AAM,family,filler,noun,79,0,notNoun,0,3245
AAM32,AAM,felony,filler,noun,81,1,noun,1,1450
AAM32,AAM,freeze,filler,notNoun,43,0,notNoun,1,1789
AAM32,AAM,fumble,filler,notNoun,37,1,noun,0,1346
AAM32,AAM,garden,filler,noun,25,1,noun,1,2534
AAM32,AAM,gasolinestep11,critical,noun,39,1,noun,1,1997
AAM32,AAM,global,filler,notNoun,53,0,notNoun,1,1146
AAM32,AAM,grapple,filler,notNoun,97,0,notNoun,1,1527
AAM32,AAM,guilty,filler,notNoun,4,1,noun,0,1680
AAM32,AAM,gullible,filler,notNoun,28,0,notNoun,1,1230
AAM32,AAM,hamburger,filler,noun,33,1,noun,1,2120
AAM32,AAM,harmful,filler,notNoun,35,0,notNoun,1,1658
AAM32,AAM,hidden,filler,notNoun,14,0,notNoun,1,1599
AAM32,AAM,honeymoon,filler,noun,71,1,noun,1,1245
AAM32,AAM,human,filler,noun,24,1,noun,1,1342
AAM32,AAM,ignore,filler,notNoun,45,0,notNoun,1,1949
AAM32,AAM,image,filler,noun,26,1,noun,1,1127
AAM32,AAM,immoral,filler,notNoun,38,0,notNoun,1,1216
AAM32,AAM,immune,filler,notNoun,48,0,notNoun,1,1218
AAM32,AAM,ironic,filler,notNoun,54,0,notNoun,1,1399
AAM32,AAM,kidnap,filler,notNoun,77,0,notNoun,1,1174
AAM32,AAM,lawyer,filler,noun,19,1,noun,1,1127
AAM32,AAM,lunatic,filler,notNoun,13,1,noun,0,1134
AAM32,AAM,manually,filler,notNoun,92,0,notNoun,1,1421
AAM32,AAM,marina,filler,noun,34,1,noun,1,1682
AAM32,AAM,military,filler,noun,80,NA,NA,NA,0
AAM32,AAM,mineral,filler,noun,87,1,noun,1,2097
AAM32,AAM,momentary,filler,notNoun,10,0,notNoun,1,1702
AAM32,AAM,occupy,filler,notNoun,84,1,noun,0,1157
AAM32,AAM,omelet,filler,noun,95,1,noun,1,996
AAM32,AAM,opaque,filler,notNoun,88,1,noun,0,1173
AAM32,AAM,orbital,filler,notNoun,60,0,notNoun,1,1257
AAM32,AAM,overcome,filler,notNoun,99,0,notNoun,1,1727
AAM32,AAM,parable,filler,noun,55,0,notNoun,0,1831
AAM32,AAM,parrot,filler,noun,59,1,noun,1,1506
AAM32,AAM,pineapple,filler,noun,42,1,noun,1,1049
AAM32,AAM,recovery,filler,noun,41,0,notNoun,0,1921
AAM32,AAM,regular,filler,notNoun,30,0,notNoun,1,1206
AAM32,AAM,relate,filler,notNoun,94,0,notNoun,1,1101
AAM32,AAM,remedial,filler,notNoun,96,0,notNoun,1,1715
AAM32,AAM,remind,filler,notNoun,82,0,notNoun,1,1413
AAM32,AAM,romantic,filler,notNoun,7,0,notNoun,1,1467
AAM32,AAM,royalty,filler,noun,98,0,notNoun,0,1415
AAM32,AAM,sabrestep10,critical,noun,58,1,noun,1,2754
AAM32,AAM,saltystep14,critical,notNoun,47,0,notNoun,1,1759
AAM32,AAM,sandalstep11,critical,noun,2,1,noun,1,1377
AAM32,AAM,seaweedstep12,critical,noun,44,1,noun,1,1595
AAM32,AAM,secludedstep10,critical,notNoun,64,0,notNoun,1,2173
AAM32,AAM,secondstep11,critical,noun,73,0,notNoun,0,1855
AAM32,AAM,severalstep9,critical,notNoun,76,0,notNoun,1,1243
AAM32,AAM,sidewalkstep8,critical,noun,29,1,noun,1,1432
AAM32,AAM,silverstep10,critical,noun,17,1,noun,1,1595
AAM32,AAM,similarstep10,critical,notNoun,49,0,notNoun,1,1802
AAM32,AAM,solidstep12,critical,notNoun,85,1,noun,0,1747
AAM32,AAM,submarinestep10,critical,noun,40,0,notNoun,0,1529
AAM32,AAM,sufferstep8,critical,notNoun,50,1,noun,0,1255
AAM32,AAM,superpowerstep12,critical,noun,3,1,noun,1,1335
AAM32,AAM,surrenderstep8,critical,notNoun,70,0,notNoun,1,1857
AAM32,AAM,tobacco,filler,noun,65,1,noun,1,1231
AAM32,AAM,totally,filler,notNoun,20,0,notNoun,1,1152
AAM32,AAM,tutorial,filler,noun,69,1,noun,1,1381
AAM32,AAM,typical,filler,notNoun,21,0,notNoun,1,1216
AAM32,AAM,umbrella,filler,noun,11,1,noun,1,1211
AAM32,AAM,unique,filler,notNoun,93,0,notNoun,1,801
AAM32,AAM,vibrant,filler,notNoun,83,0,notNoun,1,1368
AAM32,AAM,warrantee,filler,noun,5,0,notNoun,0,2027
AAM32,AAM,weekly,filler,notNoun,75,0,notNoun,1,1721
AAM32,AAM,wrinkle,filler,noun,90,0,notNoun,0,1641
AAM32,AAM,yell,filler,notNoun,56,0,notNoun,1,1183
AAM32,AAM,yoghurt,filler,noun,86,1,noun,1,846
AAM33,AAM,acerbicstep12,critical,notNoun,94,0,notNoun,1,1261
AAM33,AAM,alone,filler,notNoun,60,0,notNoun,1,1497
AAM33,AAM,america,filler,noun,69,1,noun,1,1413
AAM33,AAM,anemia,filler,noun,98,0,notNoun,0,1606
AAM33,AAM,animal,filler,noun,4,1,noun,1,1262
AAM33,AAM,annoying,filler,notNoun,33,0,notNoun,1,1113
AAM33,AAM,appear,filler,notNoun,12,0,notNoun,1,1673
AAM33,AAM,around,filler,notNoun,45,1,noun,0,1567
AAM33,AAM,avenue,filler,noun,26,1,noun,1,1034
AAM33,AAM,bakery,filler,noun,16,1,noun,1,1215
AAM33,AAM,ballerina,filler,noun,50,1,noun,1,1158
AAM33,AAM,basementstep11,critical,noun,20,1,noun,1,1372
AAM33,AAM,beauty,filler,noun,91,0,notNoun,0,962
AAM33,AAM,become,filler,notNoun,11,0,notNoun,1,1824
AAM33,AAM,brain,filler,noun,41,1,noun,1,1315
AAM33,AAM,camera,filler,noun,59,1,noun,1,765
AAM33,AAM,casserolestep12,critical,noun,85,1,noun,1,928
AAM33,AAM,ciderstep9,critical,noun,31,0,notNoun,0,1275
AAM33,AAM,degree,filler,noun,13,0,notNoun,0,2355
AAM33,AAM,depend,filler,notNoun,82,1,noun,0,2103
AAM33,AAM,develop,filler,notNoun,54,0,notNoun,1,1157
AAM33,AAM,document,filler,noun,1,1,noun,1,1104
AAM33,AAM,dragon,filler,noun,55,1,noun,1,1410
AAM33,AAM,embody,filler,notNoun,86,0,notNoun,1,1442
AAM33,AAM,energy,filler,noun,18,0,notNoun,0,1492
AAM33,AAM,engine,filler,noun,72,1,noun,1,1325
AAM33,AAM,enroll,filler,notNoun,81,0,notNoun,1,2034
AAM33,AAM,eternal,filler,notNoun,47,0,notNoun,1,1536
AAM33,AAM,evolve,filler,notNoun,95,0,notNoun,1,1121
AAM33,AAM,failure,filler,noun,7,0,notNoun,0,3105
AAM33,AAM,family,filler,noun,66,1,noun,1,1635
AAM33,AAM,felony,filler,noun,9,0,notNoun,0,1049
AAM33,AAM,freeze,filler,notNoun,99,1,noun,0,1137
AAM33,AAM,fumble,filler,notNoun,24,0,notNoun,1,1666
AAM33,AAM,garden,filler,noun,58,1,noun,1,1122
AAM33,AAM,gasolinestep11,critical,noun,38,1,noun,1,1615
AAM33,AAM,global,filler,notNoun,14,0,notNoun,1,2059
AAM33,AAM,grapple,filler,notNoun,87,0,notNoun,1,1718
AAM33,AAM,guilty,filler,notNoun,2,0,notNoun,1,850
AAM33,AAM,gullible,filler,notNoun,89,0,notNoun,1,814
AAM33,AAM,hamburger,filler,noun,5,1,noun,1,1549
AAM33,AAM,harmful,filler,notNoun,27,0,notNoun,1,2464
AAM33,AAM,hidden,filler,notNoun,44,0,notNoun,1,1560
AAM33,AAM,honeymoon,filler,noun,30,1,noun,1,1952
AAM33,AAM,human,filler,noun,64,1,noun,1,1110
AAM33,AAM,ignore,filler,notNoun,57,0,notNoun,1,1785
AAM33,AAM,image,filler,noun,22,1,noun,1,955
AAM33,AAM,immoral,filler,notNoun,49,0,notNoun,1,1246
AAM33,AAM,immune,filler,notNoun,37,0,notNoun,1,2968
AAM33,AAM,ironic,filler,notNoun,75,0,notNoun,1,1120
AAM33,AAM,kidnap,filler,notNoun,17,0,notNoun,1,1171
AAM33,AAM,lawyer,filler,noun,42,1,noun,1,1277
AAM33,AAM,lunatic,filler,notNoun,8,0,notNoun,1,1269
AAM33,AAM,manually,filler,notNoun,70,0,notNoun,1,1635
AAM33,AAM,marina,filler,noun,0,1,noun,1,1985
AAM33,AAM,military,filler,noun,34,0,notNoun,0,2690
AAM33,AAM,mineral,filler,noun,78,1,noun,1,1132
AAM33,AAM,momentary,filler,notNoun,15,0,notNoun,1,2167
AAM33,AAM,occupy,filler,notNoun,43,0,notNoun,1,2315
AAM33,AAM,omelet,filler,noun,51,1,noun,1,1124
AAM33,AAM,opaque,filler,notNoun,62,0,notNoun,1,1503
AAM33,AAM,orbital,filler,notNoun,93,0,notNoun,1,1282
AAM33,AAM,overcome,filler,notNoun,29,1,noun,0,1472
AAM33,AAM,parable,filler,noun,52,0,notNoun,0,819
AAM33,AAM,parrot,filler,noun,36,1,noun,1,1251
AAM33,AAM,pineapple,filler,noun,39,1,noun,1,1034
AAM33,AAM,recovery,filler,noun,76,0,notNoun,0,1060
AAM33,AAM,regular,filler,notNoun,74,0,notNoun,1,750
AAM33,AAM,relate,filler,notNoun,63,0,notNoun,1,1056
AAM33,AAM,remedial,filler,notNoun,35,0,notNoun,1,1122
AAM33,AAM,remind,filler,notNoun,53,0,notNoun,1,2016
AAM33,AAM,romantic,filler,notNoun,67,0,notNoun,1,1524
AAM33,AAM,royalty,filler,noun,88,1,noun,1,1917
AAM33,AAM,sabrestep10,critical,noun,23,1,noun,1,1647
AAM33,AAM,saltystep14,critical,notNoun,90,0,notNoun,1,1527
AAM33,AAM,sandalstep11,critical,noun,28,1,noun,1,1045
AAM33,AAM,seaweedstep12,critical,noun,71,1,noun,1,1780
AAM33,AAM,secludedstep10,critical,notNoun,77,0,notNoun,1,1186
AAM33,AAM,secondstep11,critical,noun,25,0,notNoun,0,1914
AAM33,AAM,severalstep9,critical,notNoun,96,0,notNoun,1,1413
AAM33,AAM,sidewalkstep8,critical,noun,10,1,noun,1,1271
AAM33,AAM,silverstep10,critical,noun,92,0,notNoun,0,1304
AAM33,AAM,similarstep10,critical,notNoun,68,0,notNoun,1,2074
AAM33,AAM,solidstep12,critical,notNoun,21,1,noun,0,1495
AAM33,AAM,submarinestep10,critical,noun,48,1,noun,1,1215
AAM33,AAM,sufferstep8,critical,notNoun,79,0,notNoun,1,801
AAM33,AAM,superpowerstep12,critical,noun,65,1,noun,1,971
AAM33,AAM,surrenderstep8,critical,notNoun,32,0,notNoun,1,2688
AAM33,AAM,tobacco,filler,noun,6,1,noun,1,1056
AAM33,AAM,totally,filler,notNoun,56,0,notNoun,1,857
AAM33,AAM,tutorial,filler,noun,73,1,noun,1,2140
AAM33,AAM,typical,filler,notNoun,80,0,notNoun,1,1343
AAM33,AAM,umbrella,filler,noun,84,1,noun,1,1094
AAM33,AAM,unique,filler,notNoun,40,0,notNoun,1,1128
AAM33,AAM,vibrant,filler,notNoun,83,0,notNoun,1,1101
AAM33,AAM,warrantee,filler,noun,3,1,noun,1,2122
AAM33,AAM,weekly,filler,notNoun,46,0,notNoun,1,1591
AAM33,AAM,wrinkle,filler,noun,19,1,noun,1,1584
AAM33,AAM,yell,filler,notNoun,97,0,notNoun,1,1615
AAM33,AAM,yoghurt,filler,noun,61,1,noun,1,1279
AAM34,AAM,acerbicstep12,critical,notNoun,28,0,notNoun,1,1849
AAM34,AAM,alone,filler,notNoun,69,0,notNoun,1,1455
AAM34,AAM,america,filler,noun,37,1,noun,1,1371
AAM34,AAM,anemia,filler,noun,73,1,noun,1,1991
AAM34,AAM,animal,filler,noun,68,1,noun,1,1712
AAM34,AAM,annoying,filler,notNoun,10,0,notNoun,1,1732
AAM34,AAM,appear,filler,notNoun,52,0,notNoun,1,1309
AAM34,AAM,around,filler,notNoun,42,1,noun,0,1447
AAM34,AAM,avenue,filler,noun,71,1,noun,1,1248
AAM34,AAM,bakery,filler,noun,39,1,noun,1,1201
AAM34,AAM,ballerina,filler,noun,13,1,noun,1,1184
AAM34,AAM,basementstep11,critical,noun,51,1,noun,1,1208
AAM34,AAM,beauty,filler,noun,93,1,noun,1,1308
AAM34,AAM,become,filler,notNoun,56,0,notNoun,1,1295
AAM34,AAM,brain,filler,noun,46,1,noun,1,1256
AAM34,AAM,camera,filler,noun,15,1,noun,1,1517
AAM34,AAM,casserolestep12,critical,noun,78,1,noun,1,1670
AAM34,AAM,ciderstep9,critical,noun,65,1,noun,1,1344
AAM34,AAM,degree,filler,noun,98,1,noun,1,1117
AAM34,AAM,depend,filler,notNoun,64,0,notNoun,1,1213
AAM34,AAM,develop,filler,notNoun,21,0,notNoun,1,1149
AAM34,AAM,document,filler,noun,41,1,noun,1,1527
AAM34,AAM,dragon,filler,noun,27,1,noun,1,1279
AAM34,AAM,embody,filler,notNoun,95,0,notNoun,1,1267
AAM34,AAM,energy,filler,noun,58,0,notNoun,0,1272
AAM34,AAM,engine,filler,noun,31,0,notNoun,0,1474
AAM34,AAM,enroll,filler,notNoun,79,0,notNoun,1,1326
AAM34,AAM,eternal,filler,notNoun,17,0,notNoun,1,2243
AAM34,AAM,evolve,filler,notNoun,23,0,notNoun,1,1148
AAM34,AAM,failure,filler,noun,9,0,notNoun,0,1300
AAM34,AAM,family,filler,noun,94,1,noun,1,1783
AAM34,AAM,felony,filler,noun,90,0,notNoun,0,1649
AAM34,AAM,freeze,filler,notNoun,80,0,notNoun,1,1782
AAM34,AAM,fumble,filler,notNoun,18,0,notNoun,1,1451
AAM34,AAM,garden,filler,noun,82,1,noun,1,1055
AAM34,AAM,gasolinestep11,critical,noun,11,0,notNoun,0,1087
AAM34,AAM,global,filler,notNoun,48,0,notNoun,1,889
AAM34,AAM,grapple,filler,notNoun,49,1,noun,0,1356
AAM34,AAM,guilty,filler,notNoun,4,0,notNoun,1,1195
AAM34,AAM,gullible,filler,notNoun,76,0,notNoun,1,1430
AAM34,AAM,hamburger,filler,noun,88,1,noun,1,1588
AAM34,AAM,harmful,filler,notNoun,97,0,notNoun,1,1642
AAM34,AAM,hidden,filler,notNoun,30,0,notNoun,1,858
AAM34,AAM,honeymoon,filler,noun,20,1,noun,1,1174
AAM34,AAM,human,filler,noun,55,1,noun,1,1054
AAM34,AAM,ignore,filler,notNoun,16,0,notNoun,1,1877
AAM34,AAM,image,filler,noun,45,1,noun,1,1610
AAM34,AAM,immoral,filler,notNoun,89,0,notNoun,1,1301
AAM34,AAM,immune,filler,notNoun,86,0,notNoun,1,1107
AAM34,AAM,ironic,filler,notNoun,77,0,notNoun,1,1569
AAM34,AAM,kidnap,filler,notNoun,50,0,notNoun,1,1504
AAM34,AAM,lawyer,filler,noun,3,1,noun,1,977
AAM34,AAM,lunatic,filler,notNoun,74,0,notNoun,1,1432
AAM34,AAM,manually,filler,notNoun,6,1,noun,0,1103
AAM34,AAM,marina,filler,noun,8,1,noun,1,1031
AAM34,AAM,military,filler,noun,7,1,noun,1,2174
AAM34,AAM,mineral,filler,noun,57,1,noun,1,938
AAM34,AAM,momentary,filler,notNoun,44,0,notNoun,1,1258
AAM34,AAM,occupy,filler,notNoun,34,0,notNoun,1,1223
AAM34,AAM,omelet,filler,noun,83,1,noun,1,1034
AAM34,AAM,opaque,filler,notNoun,2,0,notNoun,1,1062
AAM34,AAM,orbital,filler,notNoun,19,0,notNoun,1,1288
AAM34,AAM,overcome,filler,notNoun,47,0,notNoun,1,1569
AAM34,AAM,parable,filler,noun,81,0,notNoun,0,2108
AAM34,AAM,parrot,filler,noun,63,1,noun,1,1064
AAM34,AAM,pineapple,filler,noun,29,1,noun,1,1580
AAM34,AAM,recovery,filler,noun,26,1,noun,1,1071
AAM34,AAM,regular,filler,notNoun,87,0,notNoun,1,1431
AAM34,AAM,relate,filler,notNoun,54,1,noun,0,2019
AAM34,AAM,remedial,filler,notNoun,91,0,notNoun,1,1880
AAM34,AAM,remind,filler,notNoun,84,0,notNoun,1,1259
AAM34,AAM,romantic,filler,notNoun,12,0,notNoun,1,3023
AAM34,AAM,royalty,filler,noun,40,1,noun,1,2744
AAM34,AAM,sabrestep10,critical,noun,59,0,notNoun,0,1504
AAM34,AAM,saltystep14,critical,notNoun,53,0,notNoun,1,1833
AAM34,AAM,sandalstep11,critical,noun,38,1,noun,1,1419
AAM34,AAM,seaweedstep12,critical,noun,66,1,noun,1,1187
AAM34,AAM,secludedstep10,critical,notNoun,36,0,notNoun,1,1141
AAM34,AAM,secondstep11,critical,noun,24,1,noun,1,1610
AAM34,AAM,severalstep9,critical,notNoun,25,0,notNoun,1,1830
AAM34,AAM,sidewalkstep8,critical,noun,0,1,noun,1,1483
AAM34,AAM,silverstep10,critical,noun,35,1,noun,1,1335
AAM34,AAM,similarstep10,critical,notNoun,33,1,noun,0,1217
AAM34,AAM,solidstep12,critical,notNoun,70,1,noun,0,1471
AAM34,AAM,submarinestep10,critical,noun,72,1,noun,1,1326
AAM34,AAM,sufferstep8,critical,notNoun,75,0,notNoun,1,1173
AAM34,AAM,superpowerstep12,critical,noun,92,1,noun,1,1486
AAM34,AAM,surrenderstep8,critical,notNoun,61,0,notNoun,1,1234
AAM34,AAM,tobacco,filler,noun,99,1,noun,1,1020
AAM34,AAM,totally,filler,notNoun,14,1,noun,0,1136
AAM34,AAM,tutorial,filler,noun,60,0,notNoun,0,1957
AAM34,AAM,typical,filler,notNoun,67,1,noun,0,940
AAM34,AAM,umbrella,filler,noun,1,1,noun,1,1059
AAM34,AAM,unique,filler,notNoun,5,0,notNoun,1,1742
AAM34,AAM,vibrant,filler,notNoun,62,0,notNoun,1,1159
AAM34,AAM,warrantee,filler,noun,85,1,noun,1,1408
AAM34,AAM,weekly,filler,notNoun,43,1,noun,0,1150
AAM34,AAM,wrinkle,filler,noun,22,0,notNoun,0,928
AAM34,AAM,yell,filler,notNoun,96,1,noun,0,1526
AAM34,AAM,yoghurt,filler,noun,32,1,noun,1,1009
ABM01,ABM,acerbicstep20,critical,notNoun,68,0,notNoun,1,1020
ABM01,ABM,alone,filler,notNoun,29,0,notNoun,1,874
ABM01,ABM,america,filler,noun,56,1,noun,1,1271
ABM01,ABM,anemia,filler,noun,96,0,notNoun,0,1044
ABM01,ABM,animal,filler,noun,46,1,noun,1,798
ABM01,ABM,annoying,filler,notNoun,59,0,notNoun,1,859
ABM01,ABM,appear,filler,notNoun,31,0,notNoun,1,844
ABM01,ABM,around,filler,notNoun,0,0,notNoun,1,829
ABM01,ABM,avenue,filler,noun,80,1,noun,1,835
ABM01,ABM,bakery,filler,noun,6,1,noun,1,788
ABM01,ABM,ballerina,filler,noun,28,1,noun,1,923
ABM01,ABM,basementstep20,critical,noun,21,1,noun,1,851
ABM01,ABM,beauty,filler,noun,86,0,notNoun,0,790
ABM01,ABM,become,filler,notNoun,30,0,notNoun,1,1053
ABM01,ABM,brain,filler,noun,85,1,noun,1,771
ABM01,ABM,camera,filler,noun,82,1,noun,1,764
ABM01,ABM,casserolestep0,critical,noun,95,1,noun,1,1225
ABM01,ABM,ciderstep0,critical,noun,9,0,notNoun,0,900
ABM01,ABM,degree,filler,noun,64,0,notNoun,0,1298
ABM01,ABM,depend,filler,notNoun,60,0,notNoun,1,1127
ABM01,ABM,develop,filler,notNoun,8,0,notNoun,1,1031
ABM01,ABM,document,filler,noun,50,1,noun,1,930
ABM01,ABM,dragon,filler,noun,83,1,noun,1,857
ABM01,ABM,embody,filler,notNoun,19,0,notNoun,1,1120
ABM01,ABM,energy,filler,noun,53,1,noun,1,1393
ABM01,ABM,engine,filler,noun,72,1,noun,1,730
ABM01,ABM,enroll,filler,notNoun,34,0,notNoun,1,1106
ABM01,ABM,eternal,filler,notNoun,81,0,notNoun,1,933
ABM01,ABM,evolve,filler,notNoun,62,0,notNoun,1,920
ABM01,ABM,failure,filler,noun,84,0,notNoun,0,819
ABM01,ABM,family,filler,noun,43,1,noun,1,896
ABM01,ABM,felony,filler,noun,71,0,notNoun,0,1151
ABM01,ABM,freeze,filler,notNoun,13,0,notNoun,1,1561
ABM01,ABM,fumble,filler,notNoun,48,0,notNoun,1,1015
ABM01,ABM,garden,filler,noun,58,1,noun,1,859
ABM01,ABM,gasolinestep0,critical,noun,41,1,noun,1,1002
ABM01,ABM,global,filler,notNoun,4,0,notNoun,1,1182
ABM01,ABM,grapple,filler,notNoun,35,0,notNoun,1,803
ABM01,ABM,guilty,filler,notNoun,90,0,notNoun,1,1615
ABM01,ABM,gullible,filler,notNoun,39,0,notNoun,1,1172
ABM01,ABM,hamburger,filler,noun,40,1,noun,1,1025
ABM01,ABM,harmful,filler,notNoun,94,0,notNoun,1,884
ABM01,ABM,hidden,filler,notNoun,11,0,notNoun,1,706
ABM01,ABM,honeymoon,filler,noun,32,1,noun,1,1592
ABM01,ABM,human,filler,noun,77,1,noun,1,872
ABM01,ABM,ignore,filler,notNoun,1,0,notNoun,1,878
ABM01,ABM,image,filler,noun,66,1,noun,1,712
ABM01,ABM,immoral,filler,notNoun,23,0,notNoun,1,1145
ABM01,ABM,immune,filler,notNoun,97,0,notNoun,1,1233
ABM01,ABM,ironic,filler,notNoun,55,0,notNoun,1,1152
ABM01,ABM,kidnap,filler,notNoun,52,0,notNoun,1,1133
ABM01,ABM,lawyer,filler,noun,91,1,noun,1,1064
ABM01,ABM,lunatic,filler,notNoun,44,0,notNoun,1,885
ABM01,ABM,manually,filler,notNoun,16,0,notNoun,1,1149
ABM01,ABM,marina,filler,noun,70,1,noun,1,1296
ABM01,ABM,military,filler,noun,54,1,noun,1,1173
ABM01,ABM,mineral,filler,noun,7,1,noun,1,811
ABM01,ABM,momentary,filler,notNoun,47,0,notNoun,1,813
ABM01,ABM,occupy,filler,notNoun,89,0,notNoun,1,1317
ABM01,ABM,omelet,filler,noun,87,1,noun,1,926
ABM01,ABM,opaque,filler,notNoun,76,1,noun,0,988
ABM01,ABM,orbital,filler,notNoun,57,0,notNoun,1,959
ABM01,ABM,overcome,filler,notNoun,98,0,notNoun,1,1109
ABM01,ABM,parable,filler,noun,5,0,notNoun,0,938
ABM01,ABM,parrot,filler,noun,3,1,noun,1,800
ABM01,ABM,pineapple,filler,noun,10,1,noun,1,919
ABM01,ABM,recovery,filler,noun,79,0,notNoun,0,1056
ABM01,ABM,regular,filler,notNoun,2,0,notNoun,1,816
ABM01,ABM,relate,filler,notNoun,92,0,notNoun,1,990
ABM01,ABM,remedial,filler,notNoun,51,0,notNoun,1,941
ABM01,ABM,remind,filler,notNoun,45,0,notNoun,1,954
ABM01,ABM,romantic,filler,notNoun,24,0,notNoun,1,999
ABM01,ABM,royalty,filler,noun,42,0,notNoun,0,989
ABM01,ABM,sabrestep20,critical,noun,78,0,notNoun,0,1138
ABM01,ABM,saltystep20,critical,notNoun,74,0,notNoun,1,859
ABM01,ABM,sandalstep20,critical,noun,63,0,notNoun,0,1262
ABM01,ABM,seaweedstep20,critical,noun,14,1,noun,1,1322
ABM01,ABM,secludedstep20,critical,notNoun,65,0,notNoun,1,1165
ABM01,ABM,secondstep20,critical,noun,33,0,notNoun,0,916
ABM01,ABM,severalstep20,critical,notNoun,73,0,notNoun,1,967
ABM01,ABM,sidewalkstep0,critical,noun,15,1,noun,1,1199
ABM01,ABM,silverstep0,critical,noun,88,1,noun,1,1212
ABM01,ABM,similarstep0,critical,notNoun,22,0,notNoun,1,944
ABM01,ABM,solidstep0,critical,notNoun,25,0,notNoun,1,1100
ABM01,ABM,submarinestep0,critical,noun,36,1,noun,1,1159
ABM01,ABM,sufferstep0,critical,notNoun,67,0,notNoun,1,846
ABM01,ABM,superpowerstep0,critical,noun,93,0,notNoun,0,1362
ABM01,ABM,surrenderstep0,critical,notNoun,38,0,notNoun,1,1116
ABM01,ABM,tobacco,filler,noun,18,1,noun,1,946
ABM01,ABM,totally,filler,notNoun,61,0,notNoun,1,958
ABM01,ABM,tutorial,filler,noun,75,0,notNoun,0,1042
ABM01,ABM,typical,filler,notNoun,12,0,notNoun,1,877
ABM01,ABM,umbrella,filler,noun,99,1,noun,1,1022
ABM01,ABM,unique,filler,notNoun,27,0,notNoun,1,786
ABM01,ABM,vibrant,filler,notNoun,37,0,notNoun,1,1010
ABM01,ABM,warrantee,filler,noun,26,0,notNoun,0,952
ABM01,ABM,weekly,filler,notNoun,69,0,notNoun,1,1027
ABM01,ABM,wrinkle,filler,noun,49,1,noun,1,930
ABM01,ABM,yell,filler,notNoun,20,0,notNoun,1,1526
ABM01,ABM,yoghurt,filler,noun,17,1,noun,1,797
ABM02,ABM,acerbicstep20,critical,notNoun,19,0,notNoun,1,1243
ABM02,ABM,alone,filler,notNoun,0,0,notNoun,1,1188
ABM02,ABM,america,filler,noun,76,1,noun,1,888
ABM02,ABM,anemia,filler,noun,38,0,notNoun,0,964
